dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
UWaveGestureLibraryZ,0.7661,0.7432,0.0229,win,0.6891,1.9758,-1.2867,win,0.9093,4.6466,-3.7373,loss,183608,3.19
Wafer,0.9981,0.998,0.0001,tie,0.0548,0.017,0.0378,loss,0.5064,1.1361,-0.6297,loss,182630,3.1864
Wine,0.5,0.8185,-0.3185,loss,0.6934,0.9499,-0.2565,win,0.0424,26.9638,-26.9214,loss,182630,3.1864
WordSynonyms,0.7382,0.7417,-0.0035,tie,1.1091,1.8361,-0.727,win,1.0494,3.0425,-1.9931,loss,186379,3.2006
Worms,0.5714,0.7662,-0.1948,loss,1.095,1.5027,-0.4077,win,2.0206,3.1133,-1.0927,loss,183119,3.1882
WormsTwoClass,0.6753,0.7065,-0.0312,loss,0.5885,1.8387,-1.2502,win,0.5053,4.3009,-3.7956,loss,182630,3.1864
Yoga,0.8857,0.9031,-0.0174,loss,0.2693,0.5236,-0.2543,win,1.0568,6.6224,-5.5656,loss,182630,3.1864
ACSF1,0.84,,,no_baseline,0.5203,,,no_baseline,0.7139,,,no_baseline,183934,3.1913
AllGestureWiimoteX,0.7671,,,no_baseline,0.8497,,,no_baseline,1.6149,,,no_baseline,183934,3.1913
AllGestureWiimoteY,0.7829,,,no_baseline,0.7861,,,no_baseline,1.8597,,,no_baseline,183934,3.1913
AllGestureWiimoteZ,0.77,,,no_baseline,0.8028,,,no_baseline,1.9006,,,no_baseline,183934,3.1913
BME,0.9933,,,no_baseline,0.0796,,,no_baseline,2.1477,,,no_baseline,182793,3.187
Chinatown,0.9767,,,no_baseline,0.1135,,,no_baseline,0.0189,,,no_baseline,182630,3.1864
Crop,0.7064,,,no_baseline,0.9397,,,no_baseline,0.0397,,,no_baseline,186216,3.2
DodgerLoopDay,0.5625,,,no_baseline,1.3881,,,no_baseline,1.1379,,,no_baseline,183445,3.1894
