dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
WordSynonyms,0.7247,0.7417,-0.017,loss,1.1685,1.8361,-0.6676,win,0.6868,3.0425,-2.3558,loss,425642,4.1172
Worms,0.697,0.7662,-0.0693,loss,0.8648,1.5027,-0.6379,win,0.8895,3.1133,-2.2238,loss,423062,4.1073
WormsTwoClass,0.7143,0.7065,0.0078,win,0.5563,1.8387,-1.2824,win,0.8963,4.3009,-3.4046,loss,422675,4.1059
Yoga,0.848,0.9031,-0.0551,loss,0.3656,0.5236,-0.1579,win,0.6378,6.6224,-5.9846,loss,422675,4.1059
ACSF1,0.8,,,no_baseline,0.6723,,,no_baseline,0.0141,,,no_baseline,423707,4.1098
AllGestureWiimoteX,0.7586,,,no_baseline,0.9121,,,no_baseline,1.3407,,,no_baseline,423707,4.1098
AllGestureWiimoteY,0.7921,,,no_baseline,0.7857,,,no_baseline,1.6161,,,no_baseline,423707,4.1098
AllGestureWiimoteZ,0.7157,,,no_baseline,0.9214,,,no_baseline,1.6265,,,no_baseline,423707,4.1098
BME,0.9933,,,no_baseline,0.1166,,,no_baseline,1.1384,,,no_baseline,422804,4.1064
Crop,0.7017,,,no_baseline,0.9733,,,no_baseline,0.1019,,,no_baseline,425513,4.1167
DodgerLoopDay,0.5,,,no_baseline,1.3255,,,no_baseline,0.9559,,,no_baseline,423320,4.1083
DodgerLoopGame,0.9131,,,no_baseline,0.274,,,no_baseline,1.4616,,,no_baseline,422675,4.1059
DodgerLoopWeekend,0.9674,,,no_baseline,0.1838,,,no_baseline,0.8408,,,no_baseline,422675,4.1059
EOGHorizontalSignal,0.5303,,,no_baseline,1.4891,,,no_baseline,1.7033,,,no_baseline,423965,4.1108
EOGVerticalSignal,0.4572,,,no_baseline,1.797,,,no_baseline,1.7955,,,no_baseline,423965,4.1108
EthanolLevel,0.272,,,no_baseline,1.383,,,no_baseline,0.1768,,,no_baseline,422933,4.1068
FreezerRegularTrain,0.9963,,,no_baseline,0.0738,,,no_baseline,0.9133,,,no_baseline,422675,4.1059
FreezerSmallTrain,0.8918,,,no_baseline,0.2959,,,no_baseline,0.8318,,,no_baseline,422675,4.1059
Fungi,0.9973,,,no_baseline,0.1704,,,no_baseline,1.3632,,,no_baseline,424739,4.1137
GestureMidAirD1,0.6462,,,no_baseline,1.1174,,,no_baseline,2.0,,,no_baseline,425771,4.1177
GestureMidAirD2,0.6423,,,no_baseline,1.0389,,,no_baseline,1.3504,,,no_baseline,425771,4.1177
GestureMidAirD3,0.3347,,,no_baseline,2.1227,,,no_baseline,1.4335,,,no_baseline,425771,4.1177
GesturePebbleZ1,0.9273,,,no_baseline,0.3629,,,no_baseline,1.3,,,no_baseline,423191,4.1078
GesturePebbleZ2,0.8892,,,no_baseline,0.4027,,,no_baseline,1.4917,,,no_baseline,423191,4.1078
GunPointAgeSpan,0.9841,,,no_baseline,0.1046,,,no_baseline,1.0435,,,no_baseline,422675,4.1059
GunPointMaleVersusFemale,0.9968,,,no_baseline,0.0786,,,no_baseline,0.3161,,,no_baseline,422675,4.1059
GunPointOldVersusYoung,0.927,,,no_baseline,0.2252,,,no_baseline,0.6162,,,no_baseline,422675,4.1059
HouseTwenty,0.9706,,,no_baseline,0.1433,,,no_baseline,1.1246,,,no_baseline,422675,4.1059
InsectEPGRegularTrain,0.998,,,no_baseline,0.1413,,,no_baseline,1.1246,,,no_baseline,422804,4.1064
InsectEPGSmallTrain,0.9297,,,no_baseline,0.2704,,,no_baseline,1.6058,,,no_baseline,422804,4.1064
MixedShapesRegularTrain,0.976,,,no_baseline,0.2071,,,no_baseline,1.0621,,,no_baseline,423062,4.1073
MixedShapesSmallTrain,0.8744,,,no_baseline,0.436,,,no_baseline,1.4263,,,no_baseline,423062,4.1073
PLAID,0.8939,,,no_baseline,0.4475,,,no_baseline,1.4332,,,no_baseline,423836,4.1103
PickupGestureWiimoteZ,0.8,,,no_baseline,0.7783,,,no_baseline,1.0811,,,no_baseline,423707,4.1098
PigAirwayPressure,0.0409,,,no_baseline,3.8549,,,no_baseline,0.0576,,,no_baseline,429125,4.1305
PigArtPressure,0.8942,,,no_baseline,0.4655,,,no_baseline,0.642,,,no_baseline,429125,4.1305
PigCVP,0.798,,,no_baseline,1.043,,,no_baseline,0.4425,,,no_baseline,429125,4.1305
PowerCons,0.9389,,,no_baseline,0.1942,,,no_baseline,0.5989,,,no_baseline,422675,4.1059
Rock,0.65,,,no_baseline,0.8585,,,no_baseline,1.7629,,,no_baseline,422933,4.1068
SemgHandGenderCh2,0.8592,,,no_baseline,0.3337,,,no_baseline,1.5374,,,no_baseline,422675,4.1059
SemgHandMovementCh2,0.4589,,,no_baseline,1.3443,,,no_baseline,1.8769,,,no_baseline,423191,4.1078
SemgHandSubjectCh2,0.7811,,,no_baseline,0.7157,,,no_baseline,1.6342,,,no_baseline,423062,4.1073
ShakeGestureWiimoteZ,0.89,,,no_baseline,0.4932,,,no_baseline,0.9585,,,no_baseline,423707,4.1098
UMD,0.9896,,,no_baseline,0.1368,,,no_baseline,1.2595,,,no_baseline,422804,4.1064
