dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
GestureMidAirD3,0.3692,,,no_baseline,1.9959,,,no_baseline,0.5214,,,no_baseline,274956,3.561
GesturePebbleZ1,0.907,,,no_baseline,0.3673,,,no_baseline,0.9195,,,no_baseline,272196,3.5505
GesturePebbleZ2,0.9051,,,no_baseline,0.2933,,,no_baseline,0.8172,,,no_baseline,272196,3.5505
GunPointAgeSpan,0.9747,,,no_baseline,0.1183,,,no_baseline,0.2764,,,no_baseline,271644,3.5484
GunPointMaleVersusFemale,0.9842,,,no_baseline,0.0952,,,no_baseline,-0.1558,,,no_baseline,271644,3.5484
GunPointOldVersusYoung,0.9683,,,no_baseline,0.1356,,,no_baseline,0.0076,,,no_baseline,271644,3.5484
HouseTwenty,0.9328,,,no_baseline,0.2133,,,no_baseline,0.906,,,no_baseline,271644,3.5484
InsectEPGRegularTrain,0.9639,,,no_baseline,0.1778,,,no_baseline,0.8415,,,no_baseline,271782,3.5489
InsectEPGSmallTrain,0.7912,,,no_baseline,0.5065,,,no_baseline,0.1742,,,no_baseline,271782,3.5489
MelbournePedestrian,0.886,,,no_baseline,0.4393,,,no_baseline,0.1794,,,no_baseline,272748,3.5525
MixedShapesRegularTrain,0.9542,,,no_baseline,0.2292,,,no_baseline,0.1832,,,no_baseline,272058,3.5499
MixedShapesSmallTrain,0.8895,,,no_baseline,0.3691,,,no_baseline,0.2542,,,no_baseline,272058,3.5499
PLAID,0.784,,,no_baseline,0.7479,,,no_baseline,2.1619,,,no_baseline,272886,3.553
PickupGestureWiimoteZ,0.74,,,no_baseline,0.823,,,no_baseline,0.244,,,no_baseline,272748,3.5525
PigAirwayPressure,0.0337,,,no_baseline,3.9207,,,no_baseline,0.142,,,no_baseline,278544,3.5747
