dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
MelbournePedestrian,0.8897,,,no_baseline,0.3911,,,no_baseline,0.3229,,,no_baseline,67030,1.5256
MixedShapesRegularTrain,0.96,,,no_baseline,0.2098,,,no_baseline,1.6456,,,no_baseline,66655,1.5242
MixedShapesSmallTrain,0.8548,,,no_baseline,0.4678,,,no_baseline,0.3925,,,no_baseline,66655,1.5242
PLAID,0.8212,,,no_baseline,0.5893,,,no_baseline,1.9056,,,no_baseline,67105,1.5259
PickupGestureWiimoteZ,0.8,,,no_baseline,0.7542,,,no_baseline,0.4107,,,no_baseline,67030,1.5256
PigAirwayPressure,0.0385,,,no_baseline,3.9282,,,no_baseline,0.1943,,,no_baseline,70180,1.5378
PigArtPressure,0.5481,,,no_baseline,2.1639,,,no_baseline,0.766,,,no_baseline,70180,1.5378
PigCVP,0.3173,,,no_baseline,2.6743,,,no_baseline,1.2414,,,no_baseline,70180,1.5378
PowerCons,0.9667,,,no_baseline,0.1284,,,no_baseline,0.0277,,,no_baseline,66430,1.5234
Rock,0.76,,,no_baseline,0.7859,,,no_baseline,-0.0384,,,no_baseline,66580,1.524
SemgHandGenderCh2,0.8383,,,no_baseline,0.3785,,,no_baseline,0.8092,,,no_baseline,66430,1.5234
SemgHandMovementCh2,0.4133,,,no_baseline,1.4893,,,no_baseline,1.0507,,,no_baseline,66730,1.5245
SemgHandSubjectCh2,0.7844,,,no_baseline,0.6459,,,no_baseline,1.6514,,,no_baseline,66655,1.5242
ShakeGestureWiimoteZ,0.9,,,no_baseline,0.463,,,no_baseline,1.9025,,,no_baseline,67030,1.5256
SmoothSubspace,0.9933,,,no_baseline,0.1261,,,no_baseline,0.4594,,,no_baseline,66505,1.5237
UMD,0.9861,,,no_baseline,0.1121,,,no_baseline,1.6107,,,no_baseline,66505,1.5237
