dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
ToeSegmentation2,0.9231,0.9092,0.0139,win,0.2475,0.5003,-0.2528,win,0.3671,3.2069,-2.8398,loss,268060,3.5347
Trace,1.0,1.0,0.0,tie,0.1009,0.0,0.1009,loss,1.029,4.9221,-3.8931,loss,268336,3.5358
TwoLeadECG,0.9947,0.9993,-0.0046,tie,0.0867,0.0066,0.0801,loss,-0.435,4.762,-5.197,loss,268060,3.5347
TwoPatterns,1.0,1.0,0.0,tie,0.0928,0.0,0.0928,loss,1.5583,12.1597,-10.6014,loss,268336,3.5358
UWaveGestureLibraryAll,0.9785,0.9447,0.0338,win,0.1854,0.3434,-0.158,win,0.1545,8.0814,-7.9269,loss,268888,3.5378
UWaveGestureLibraryX,0.8104,0.8099,0.0005,tie,0.6571,1.5956,-0.9385,win,0.6215,4.3044,-3.6829,loss,268888,3.5378
UWaveGestureLibraryY,0.7549,0.7528,0.0021,tie,0.8102,1.8851,-1.0749,win,0.4703,4.101,-3.6307,loss,268888,3.5378
UWaveGestureLibraryZ,0.7496,0.7432,0.0064,win,0.6716,1.9758,-1.3042,win,1.0583,4.6466,-3.5883,loss,268888,3.5378
Wafer,0.9956,0.998,-0.0024,tie,0.0929,0.017,0.0759,loss,-0.1206,1.1361,-1.2567,loss,268060,3.5347
Wine,0.5,0.8185,-0.3185,loss,0.6926,0.9499,-0.2573,win,0.0211,26.9638,-26.9427,loss,268060,3.5347
WordSynonyms,0.7257,0.7417,-0.016,loss,1.0776,1.8361,-0.7585,win,0.7055,3.0425,-2.337,loss,271234,3.5467
Worms,0.6753,0.7662,-0.0909,loss,0.8352,1.5027,-0.6675,win,1.3046,3.1133,-1.8087,loss,268474,3.5362
WormsTwoClass,0.6753,0.7065,-0.0312,loss,0.6234,1.8387,-1.2153,win,0.924,4.3009,-3.3769,loss,268060,3.5347
Yoga,0.91,0.9031,0.0069,win,0.2347,0.5236,-0.2889,win,0.5579,6.6224,-6.0645,loss,268060,3.5347
ACSF1,0.83,,,no_baseline,0.6514,,,no_baseline,-0.1098,,,no_baseline,269164,3.5389
