dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
MiddlePhalanxOutlineAgeGroup,0.5714,0.5221,0.0493,win,0.9706,4.9601,-3.9895,win,0.4469,0.9851,-0.5382,loss,61222,1.5006
MiddlePhalanxOutlineCorrect,0.8385,0.8103,0.0282,win,0.3853,1.2175,-0.8322,win,1.6448,2.4532,-0.8084,loss,61148,1.5003
MiddlePhalanxTW,0.5195,0.5104,0.0091,win,1.1135,4.0946,-2.9811,win,0.2103,3.4,-3.1897,loss,61444,1.5014
MoteStrain,0.8858,0.9018,-0.016,loss,0.2895,0.6772,-0.3877,win,1.3511,3.5563,-2.2052,loss,61148,1.5003
NonInvasiveFetalECGThorax1,0.857,0.9511,-0.0941,loss,0.5544,0.2659,0.2885,loss,0.9615,-2.2634,3.2249,win,64108,1.5116
NonInvasiveFetalECGThorax2,0.9298,0.9526,-0.0228,loss,0.3243,0.2528,0.0715,loss,1.2936,2.9866,-1.693,loss,64108,1.5116
OliveOil,0.4,0.8467,-0.4467,loss,1.2968,0.9378,0.359,loss,0.3198,-3.6343,3.9541,win,61296,1.5009
OSULeaf,0.8595,0.9471,-0.0876,loss,0.503,0.2378,0.2652,loss,0.7154,6.5343,-5.8189,loss,61444,1.5014
PhalangesOutlinesCorrect,0.8275,0.8303,-0.0028,tie,0.4023,1.4708,-1.0685,win,0.0797,2.0437,-1.964,loss,61148,1.5003
Phoneme,0.2141,0.3006,-0.0865,loss,2.9991,7.0359,-4.0368,win,0.934,4.7834,-3.8494,loss,63886,1.5107
Plane,1.0,1.0,0.0,tie,0.0653,0.0,0.0653,loss,1.1007,3.3933,-2.2926,loss,61518,1.5017
ProximalPhalanxOutlineAgeGroup,0.8439,0.8537,-0.0098,loss,0.4027,1.2906,-0.8879,win,-0.6539,5.6483,-6.3022,loss,61222,1.5006
ProximalPhalanxOutlineCorrect,0.8591,0.923,-0.0639,loss,0.3152,0.5448,-0.2296,win,-0.4762,-3.5363,3.0601,win,61148,1.5003
ProximalPhalanxTW,0.761,0.76,0.001,tie,0.6056,2.0198,-1.4142,win,0.0481,5.6975,-5.6494,loss,61444,1.5014
RefrigerationDevices,0.496,0.5099,-0.0139,loss,1.5529,6.1414,-4.5885,win,0.3491,4.2486,-3.8995,loss,61222,1.5006
ScreenType,0.5493,0.576,-0.0267,loss,1.2148,3.6402,-2.4254,win,0.8429,4.2157,-3.3728,loss,61222,1.5006
ShapeletSim,1.0,0.9089,0.0911,win,0.0883,0.2342,-0.1459,win,2.8777,3.429,-0.5513,loss,61148,1.5003
