dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
HandOutlines,0.9514,0.9476,0.0038,tie,0.2013,0.3636,-0.1623,win,0.1392,12.7111,-12.5719,loss,271635,3.5483
Haptics,0.461,0.524,-0.063,loss,1.3866,3.2084,-1.8218,win,0.1451,5.9916,-5.8465,loss,272022,3.5498
Herring,0.6094,0.5781,0.0313,win,0.9292,3.3086,-2.3794,win,0.8056,4.6122,-3.8066,loss,271635,3.5483
InlineSkate,0.3945,0.4913,-0.0968,loss,1.6161,2.5766,-0.9605,win,0.3697,8.1641,-7.7944,loss,272280,3.5508
InsectWingbeatSound,0.6167,0.6146,0.0021,tie,0.9825,2.598,-1.6155,win,0.0972,2.7342,-2.637,loss,272796,3.5527
ItalyPowerDemand,0.9456,0.9506,-0.005,loss,0.1862,0.5572,-0.371,win,0.2814,4.1634,-3.882,loss,271635,3.5483
LargeKitchenAppliances,0.7813,0.9013,-0.12,loss,0.5763,1.1387,-0.5624,win,0.5361,9.5087,-8.9726,loss,271764,3.5488
Lightning2,0.7213,0.8557,-0.1344,loss,0.6622,0.9113,-0.2491,win,0.4615,5.3802,-4.9187,loss,271635,3.5483
Lightning7,0.726,0.8274,-0.1014,loss,0.8043,0.9538,-0.1495,win,0.8482,4.2526,-3.4044,loss,272280,3.5508
Mallat,0.9147,0.9688,-0.0541,loss,0.3577,0.1333,0.2244,loss,0.1283,6.7384,-6.6101,loss,272409,3.5513
Meat,0.95,0.9867,-0.0367,loss,0.2016,0.0539,0.1477,loss,0.8436,6.1908,-5.3472,loss,271764,3.5488
MedicalImages,0.7066,0.8021,-0.0955,loss,0.8988,1.3284,-0.4296,win,0.233,2.8937,-2.6607,loss,272667,3.5522
MiddlePhalanxOutlineAgeGroup,0.6169,0.5221,0.0948,win,0.9034,4.9601,-4.0567,win,0.1923,0.9851,-0.7928,loss,271764,3.5488
MiddlePhalanxOutlineCorrect,0.7732,0.8103,-0.0371,loss,0.4999,1.2175,-0.7176,win,-0.1493,2.4532,-2.6025,loss,271635,3.5483
MiddlePhalanxTW,0.5779,0.5104,0.0675,win,1.0733,4.0946,-3.0213,win,-0.073,3.4,-3.473,loss,272151,3.5503
MoteStrain,0.8618,0.9018,-0.04,loss,0.3442,0.6772,-0.333,win,0.2165,3.5563,-3.3398,loss,271635,3.5483
NonInvasiveFetalECGThorax1,0.9176,0.9511,-0.0335,loss,0.3298,0.2659,0.0639,loss,-0.8237,-2.2634,1.4397,win,276795,3.568
NonInvasiveFetalECGThorax2,0.9267,0.9526,-0.0259,loss,0.3295,0.2528,0.0767,loss,-0.0884,2.9866,-3.075,loss,276795,3.568
OliveOil,0.4,0.8467,-0.4467,loss,1.3037,0.9378,0.3659,loss,0.0429,-3.6343,3.6772,win,271893,3.5493
OSULeaf,0.7851,0.9471,-0.162,loss,0.6676,0.2378,0.4298,loss,0.2012,6.5343,-6.3331,loss,272151,3.5503
PhalangesOutlinesCorrect,0.8077,0.8303,-0.0226,loss,0.422,1.4708,-1.0488,win,0.081,2.0437,-1.9627,loss,271635,3.5483
Phoneme,0.2263,0.3006,-0.0743,loss,2.8868,7.0359,-4.1491,win,0.1214,4.7834,-4.662,loss,276408,3.5665
Plane,1.0,1.0,0.0,tie,0.097,0.0,0.097,loss,-0.0318,3.3933,-3.4251,loss,272280,3.5508
ProximalPhalanxOutlineAgeGroup,0.8537,0.8537,0.0,tie,0.3953,1.2906,-0.8953,win,0.0997,5.6483,-5.5486,loss,271764,3.5488
ProximalPhalanxOutlineCorrect,0.9072,0.923,-0.0158,loss,0.2567,0.5448,-0.2881,win,-0.0121,-3.5363,3.5242,win,271635,3.5483
ProximalPhalanxTW,0.7902,0.76,0.0302,win,0.5949,2.0198,-1.4249,win,0.6832,5.6975,-5.0143,loss,272151,3.5503
RefrigerationDevices,0.44,0.5099,-0.0699,loss,1.1635,6.1414,-4.9779,win,-0.034,4.2486,-4.2826,loss,271764,3.5488
ScreenType,0.4267,0.576,-0.1493,loss,1.0635,3.6402,-2.5767,win,0.0969,4.2157,-4.1188,loss,271764,3.5488
ShapeletSim,0.6278,0.9089,-0.2811,loss,0.8207,0.2342,0.5865,loss,0.0989,3.429,-3.3301,loss,271635,3.5483
ShapesAll,0.8683,0.9283,-0.06,loss,0.5549,0.4908,0.0641,loss,0.6026,9.5598,-8.9572,loss,279117,3.5768
SmallKitchenAppliances,0.7387,0.7819,-0.0432,loss,0.7043,2.273,-1.5687,win,0.317,3.9346,-3.6176,loss,271764,3.5488
SonyAIBORobotSurface1,0.8453,0.9338,-0.0885,loss,0.3621,0.3641,-0.002,tie,-0.1541,3.2614,-3.4155,loss,271635,3.5483
SonyAIBORobotSurface2,0.8447,0.8269,0.0178,win,0.3403,1.433,-1.0927,win,0.018,2.9596,-2.9416,loss,271635,3.5483
StarLightCurves,0.9734,0.9769,-0.0035,tie,0.1647,0.2046,-0.0399,win,0.1856,8.4155,-8.2299,loss,271764,3.5488
Strawberry,0.9459,0.9746,-0.0287,loss,0.1731,0.1629,0.0102,loss,0.0353,6.2246,-6.1893,loss,271635,3.5483
SwedishLeaf,0.9424,0.967,-0.0246,loss,0.272,0.1892,0.0828,loss,-0.0037,4.1636,-4.1673,loss,273312,3.5547
Symbols,0.9598,0.9576,0.0022,tie,0.2425,0.1578,0.0847,loss,0.6325,2.5618,-1.9293,loss,272151,3.5503
SyntheticControl,0.9933,0.9973,-0.004,tie,0.1176,0.0052,0.1124,loss,0.0572,3.3016,-3.2444,loss,272151,3.5503
ToeSegmentation1,0.9254,0.9632,-0.0378,loss,0.23,0.1864,0.0436,loss,0.0228,2.1806,-2.1578,loss,271635,3.5483
ToeSegmentation2,0.8923,0.9092,-0.0169,loss,0.2786,0.5003,-0.2217,win,0.044,3.2069,-3.1629,loss,271635,3.5483
Trace,1.0,1.0,0.0,tie,0.0972,0.0,0.0972,loss,0.8637,4.9221,-4.0584,loss,271893,3.5493
TwoLeadECG,0.9342,0.9993,-0.0651,loss,0.2016,0.0066,0.195,loss,-0.1893,4.762,-4.9513,loss,271635,3.5483
