dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
HouseTwenty,0.958,,,no_baseline,0.1634,,,no_baseline,1.9485,,,no_baseline,57502,1.4867
InsectEPGRegularTrain,0.992,,,no_baseline,0.1456,,,no_baseline,1.1775,,,no_baseline,57577,1.487
InsectEPGSmallTrain,0.8635,,,no_baseline,0.3877,,,no_baseline,1.7947,,,no_baseline,57577,1.487
MelbournePedestrian,0.9073,,,no_baseline,0.3424,,,no_baseline,0.4837,,,no_baseline,58102,1.4889
MixedShapesRegularTrain,0.9728,,,no_baseline,0.1893,,,no_baseline,2.0609,,,no_baseline,57727,1.4875
MixedShapesSmallTrain,0.8561,,,no_baseline,0.4932,,,no_baseline,2.0266,,,no_baseline,57727,1.4875
PLAID,0.8845,,,no_baseline,0.4393,,,no_baseline,1.5382,,,no_baseline,58177,1.4892
PickupGestureWiimoteZ,0.8,,,no_baseline,0.7581,,,no_baseline,0.5995,,,no_baseline,58102,1.4889
PigAirwayPressure,0.0385,,,no_baseline,3.8986,,,no_baseline,0.8398,,,no_baseline,61252,1.501
PigArtPressure,0.851,,,no_baseline,0.592,,,no_baseline,1.0846,,,no_baseline,61252,1.501
PigCVP,0.6971,,,no_baseline,1.4481,,,no_baseline,1.5542,,,no_baseline,61252,1.501
PowerCons,0.9611,,,no_baseline,0.1663,,,no_baseline,0.8866,,,no_baseline,57502,1.4867
Rock,0.58,,,no_baseline,1.1603,,,no_baseline,2.1948,,,no_baseline,57652,1.4873
SemgHandGenderCh2,0.9167,,,no_baseline,0.2798,,,no_baseline,1.2325,,,no_baseline,57502,1.4867
SemgHandMovementCh2,0.5756,,,no_baseline,1.083,,,no_baseline,2.2634,,,no_baseline,57802,1.4878
SemgHandSubjectCh2,0.8333,,,no_baseline,0.5045,,,no_baseline,2.4452,,,no_baseline,57727,1.4875
ShakeGestureWiimoteZ,0.94,,,no_baseline,0.454,,,no_baseline,0.8353,,,no_baseline,58102,1.4889
SmoothSubspace,0.9933,,,no_baseline,0.1134,,,no_baseline,0.624,,,no_baseline,57577,1.487
UMD,0.9931,,,no_baseline,0.1046,,,no_baseline,1.3673,,,no_baseline,57577,1.487
