dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
UWaveGestureLibraryAll,0.9615,0.9447,0.0168,win,0.2591,0.3434,-0.0843,win,1.4857,8.0814,-6.5957,loss,62785,1.5093
UWaveGestureLibraryX,0.8174,0.8099,0.0075,win,0.6018,1.5956,-0.9938,win,1.3123,4.3044,-2.9921,loss,62785,1.5093
UWaveGestureLibraryY,0.7367,0.7528,-0.0161,loss,0.8368,1.8851,-1.0483,win,0.9986,4.101,-3.1024,loss,62785,1.5093
UWaveGestureLibraryZ,0.7596,0.7432,0.0164,win,0.72,1.9758,-1.2558,win,1.2702,4.6466,-3.3764,loss,62785,1.5093
Wafer,0.9946,0.998,-0.0034,tie,0.0673,0.017,0.0503,loss,-0.2077,1.1361,-1.3438,loss,62335,1.5077
Wine,0.7778,0.8185,-0.0407,loss,0.5699,0.9499,-0.38,win,3.4309,26.9638,-23.5329,loss,62335,1.5077
WordSynonyms,0.7053,0.7417,-0.0364,loss,1.2245,1.8361,-0.6116,win,1.1585,3.0425,-1.884,loss,64060,1.5142
Worms,0.5584,0.7662,-0.2078,loss,1.0074,1.5027,-0.4953,win,1.2334,3.1133,-1.8799,loss,62560,1.5085
WormsTwoClass,0.7273,0.7065,0.0208,win,0.5765,1.8387,-1.2622,win,0.8378,4.3009,-3.4631,loss,62335,1.5077
Yoga,0.8973,0.9031,-0.0058,loss,0.272,0.5236,-0.2516,win,1.791,6.6224,-4.8314,loss,62335,1.5077
ACSF1,0.81,,,no_baseline,0.7043,,,no_baseline,0.1653,,,no_baseline,62935,1.5099
AllGestureWiimoteX,0.7357,,,no_baseline,0.9519,,,no_baseline,2.5626,,,no_baseline,62935,1.5099
AllGestureWiimoteY,0.7614,,,no_baseline,0.8287,,,no_baseline,2.3071,,,no_baseline,62935,1.5099
AllGestureWiimoteZ,0.7257,,,no_baseline,0.9073,,,no_baseline,1.9724,,,no_baseline,62935,1.5099
BME,1.0,,,no_baseline,0.096,,,no_baseline,1.2288,,,no_baseline,62410,1.5079
Chinatown,0.9796,,,no_baseline,0.1113,,,no_baseline,0.8976,,,no_baseline,62335,1.5077
Crop,0.7014,,,no_baseline,0.9304,,,no_baseline,0.3459,,,no_baseline,63985,1.5139
DodgerLoopDay,0.575,,,no_baseline,1.2619,,,no_baseline,1.0434,,,no_baseline,62710,1.509
DodgerLoopGame,0.913,,,no_baseline,0.2247,,,no_baseline,2.0541,,,no_baseline,62335,1.5077
DodgerLoopWeekend,0.971,,,no_baseline,0.1404,,,no_baseline,2.0851,,,no_baseline,62335,1.5077
EOGHorizontalSignal,0.5,,,no_baseline,1.5385,,,no_baseline,1.9147,,,no_baseline,63085,1.5104
EOGVerticalSignal,0.4475,,,no_baseline,1.7555,,,no_baseline,1.7966,,,no_baseline,63085,1.5104
EthanolLevel,0.754,,,no_baseline,0.6079,,,no_baseline,1.9966,,,no_baseline,62485,1.5082
FreezerRegularTrain,0.9951,,,no_baseline,0.081,,,no_baseline,0.7301,,,no_baseline,62335,1.5077
FreezerSmallTrain,0.6916,,,no_baseline,0.6253,,,no_baseline,0.2691,,,no_baseline,62335,1.5077
Fungi,0.9624,,,no_baseline,0.3081,,,no_baseline,1.5011,,,no_baseline,63535,1.5123
GestureMidAirD1,0.7,,,no_baseline,1.1568,,,no_baseline,2.3139,,,no_baseline,64135,1.5145
GestureMidAirD2,0.6385,,,no_baseline,1.0577,,,no_baseline,1.7455,,,no_baseline,64135,1.5145
GestureMidAirD3,0.3692,,,no_baseline,2.0965,,,no_baseline,1.8172,,,no_baseline,64135,1.5145
GesturePebbleZ1,0.9186,,,no_baseline,0.3921,,,no_baseline,2.4524,,,no_baseline,62635,1.5088
GesturePebbleZ2,0.9367,,,no_baseline,0.2982,,,no_baseline,2.7318,,,no_baseline,62635,1.5088
GunPointAgeSpan,0.9747,,,no_baseline,0.1198,,,no_baseline,1.4605,,,no_baseline,62335,1.5077
GunPointMaleVersusFemale,0.9937,,,no_baseline,0.0798,,,no_baseline,0.8337,,,no_baseline,62335,1.5077
GunPointOldVersusYoung,0.9683,,,no_baseline,0.1284,,,no_baseline,1.1685,,,no_baseline,62335,1.5077
HouseTwenty,0.9832,,,no_baseline,0.1093,,,no_baseline,2.7624,,,no_baseline,62335,1.5077
InsectEPGRegularTrain,0.9839,,,no_baseline,0.1425,,,no_baseline,1.768,,,no_baseline,62410,1.5079
InsectEPGSmallTrain,0.8594,,,no_baseline,0.4244,,,no_baseline,1.7346,,,no_baseline,62410,1.5079
MelbournePedestrian,0.8975,,,no_baseline,0.3673,,,no_baseline,0.1643,,,no_baseline,62935,1.5099
MixedShapesRegularTrain,0.9476,,,no_baseline,0.2446,,,no_baseline,0.1479,,,no_baseline,62560,1.5085
MixedShapesSmallTrain,0.8709,,,no_baseline,0.4453,,,no_baseline,1.8481,,,no_baseline,62560,1.5085
PLAID,0.9032,,,no_baseline,0.4188,,,no_baseline,1.8327,,,no_baseline,63010,1.5101
PickupGestureWiimoteZ,0.76,,,no_baseline,0.8814,,,no_baseline,0.6303,,,no_baseline,62935,1.5099
PigAirwayPressure,0.0481,,,no_baseline,3.914,,,no_baseline,0.4121,,,no_baseline,66085,1.522
PigArtPressure,0.8702,,,no_baseline,0.6669,,,no_baseline,1.0665,,,no_baseline,66085,1.522
PigCVP,0.6683,,,no_baseline,1.6071,,,no_baseline,1.9948,,,no_baseline,66085,1.522
PowerCons,0.9611,,,no_baseline,0.129,,,no_baseline,0.7186,,,no_baseline,62335,1.5077
Rock,0.56,,,no_baseline,1.241,,,no_baseline,2.4558,,,no_baseline,62485,1.5082
SemgHandGenderCh2,0.9183,,,no_baseline,0.2241,,,no_baseline,0.8621,,,no_baseline,62335,1.5077
SemgHandMovementCh2,0.4667,,,no_baseline,1.24,,,no_baseline,1.6333,,,no_baseline,62635,1.5088
SemgHandSubjectCh2,0.7978,,,no_baseline,0.6103,,,no_baseline,1.9799,,,no_baseline,62560,1.5085
ShakeGestureWiimoteZ,0.94,,,no_baseline,0.4296,,,no_baseline,1.5038,,,no_baseline,62935,1.5099
SmoothSubspace,0.9733,,,no_baseline,0.1309,,,no_baseline,0.7658,,,no_baseline,62410,1.5079
UMD,0.9931,,,no_baseline,0.1112,,,no_baseline,1.8439,,,no_baseline,62410,1.5079
