dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
RefrigerationDevices,0.504,0.5099,-0.0059,loss,1.0783,6.1414,-5.0631,win,0.2146,4.2486,-4.034,loss,67022,1.5258
ScreenType,0.36,0.576,-0.216,loss,1.1142,3.6402,-2.526,win,0.2363,4.2157,-3.9794,loss,67022,1.5258
ShapeletSim,0.5,0.9089,-0.4089,loss,0.9294,0.2342,0.6952,loss,0.0935,3.429,-3.3355,loss,66948,1.5256
ShapesAll,0.8667,0.9283,-0.0616,loss,0.5857,0.4908,0.0949,loss,1.4536,9.5598,-8.1062,loss,71240,1.5419
SmallKitchenAppliances,0.7813,0.7819,-0.0006,tie,0.5568,2.273,-1.7162,win,0.943,3.9346,-2.9916,loss,67022,1.5258
SonyAIBORobotSurface1,0.7321,0.9338,-0.2017,loss,0.5794,0.3641,0.2153,loss,0.133,3.2614,-3.1284,loss,66948,1.5256
SonyAIBORobotSurface2,0.8489,0.8269,0.022,win,0.3527,1.433,-1.0803,win,0.369,2.9596,-2.5906,loss,66948,1.5256
StarLightCurves,0.9712,0.9769,-0.0057,loss,0.1687,0.2046,-0.0359,win,0.6345,8.4155,-7.781,loss,67022,1.5258
Strawberry,0.9514,0.9746,-0.0232,loss,0.1614,0.1629,-0.0015,tie,-0.2511,6.2246,-6.4757,loss,66948,1.5256
SwedishLeaf,0.9424,0.967,-0.0246,loss,0.2781,0.1892,0.0889,loss,1.3605,4.1636,-2.8031,loss,67910,1.5291
Symbols,0.9286,0.9576,-0.029,loss,0.3057,0.1578,0.1479,loss,0.9645,2.5618,-1.5973,loss,67244,1.5267
SyntheticControl,0.9933,0.9973,-0.004,tie,0.1186,0.0052,0.1134,loss,0.7404,3.3016,-2.5612,loss,67244,1.5267
ToeSegmentation1,0.8728,0.9632,-0.0904,loss,0.2994,0.1864,0.113,loss,0.5156,2.1806,-1.665,loss,66948,1.5256
ToeSegmentation2,0.8846,0.9092,-0.0246,loss,0.2697,0.5003,-0.2306,win,0.105,3.2069,-3.1019,loss,66948,1.5256
Trace,1.0,1.0,0.0,tie,0.1006,0.0,0.1006,loss,1.9002,4.9221,-3.0219,loss,67096,1.5261
TwoLeadECG,0.9991,0.9993,-0.0002,tie,0.0692,0.0066,0.0626,loss,0.0719,4.762,-4.6901,loss,66948,1.5256
TwoPatterns,1.0,1.0,0.0,tie,0.097,0.0,0.097,loss,1.0548,12.1597,-11.1049,loss,67096,1.5261
UWaveGestureLibraryAll,0.9673,0.9447,0.0226,win,0.2278,0.3434,-0.1156,win,0.9788,8.0814,-7.1026,loss,67392,1.5272
UWaveGestureLibraryX,0.8185,0.8099,0.0086,win,0.6358,1.5956,-0.9598,win,1.0273,4.3044,-3.2771,loss,67392,1.5272
UWaveGestureLibraryY,0.713,0.7528,-0.0398,loss,0.8069,1.8851,-1.0782,win,0.7194,4.101,-3.3816,loss,67392,1.5272
UWaveGestureLibraryZ,0.7345,0.7432,-0.0087,loss,0.7283,1.9758,-1.2475,win,0.8846,4.6466,-3.762,loss,67392,1.5272
