dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
ShapeletSim,0.4833,0.9089,-0.4256,loss,0.9154,0.2342,0.6812,loss,0.0999,3.429,-3.3291,loss,61148,1.5003
ShapesAll,0.89,0.9283,-0.0383,loss,0.5904,0.4908,0.0996,loss,0.8597,9.5598,-8.7001,loss,65440,1.5166
SmallKitchenAppliances,0.7867,0.7819,0.0048,tie,0.6042,2.273,-1.6688,win,0.688,3.9346,-3.2466,loss,61222,1.5006
SonyAIBORobotSurface1,0.6988,0.9338,-0.235,loss,0.6459,0.3641,0.2818,loss,0.1671,3.2614,-3.0943,loss,61148,1.5003
SonyAIBORobotSurface2,0.8437,0.8269,0.0168,win,0.3369,1.433,-1.0961,win,0.0951,2.9596,-2.8645,loss,61148,1.5003
StarLightCurves,0.9773,0.9769,0.0004,tie,0.1455,0.2046,-0.0591,win,0.5943,8.4155,-7.8212,loss,61222,1.5006
Strawberry,0.9622,0.9746,-0.0124,loss,0.1375,0.1629,-0.0254,win,0.0431,6.2246,-6.1815,loss,61148,1.5003
SwedishLeaf,0.952,0.967,-0.015,loss,0.2735,0.1892,0.0843,loss,0.2966,4.1636,-3.867,loss,62110,1.5039
Symbols,0.9095,0.9576,-0.0481,loss,0.3449,0.1578,0.1871,loss,0.1797,2.5618,-2.3821,loss,61444,1.5014
SyntheticControl,0.9967,0.9973,-0.0006,tie,0.1279,0.0052,0.1227,loss,0.3753,3.3016,-2.9263,loss,61444,1.5014
ToeSegmentation1,0.6974,0.9632,-0.2658,loss,0.6355,0.1864,0.4491,loss,0.0129,2.1806,-2.1677,loss,61148,1.5003
ToeSegmentation2,0.6,0.9092,-0.3092,loss,0.9231,0.5003,0.4228,loss,0.1439,3.2069,-3.063,loss,61148,1.5003
Trace,1.0,1.0,0.0,tie,0.1013,0.0,0.1013,loss,1.2298,4.9221,-3.6923,loss,61296,1.5009
TwoLeadECG,0.9798,0.9993,-0.0195,loss,0.1171,0.0066,0.1105,loss,0.1401,4.762,-4.6219,loss,61148,1.5003
TwoPatterns,1.0,1.0,0.0,tie,0.1047,0.0,0.1047,loss,1.3466,12.1597,-10.8131,loss,61296,1.5009
UWaveGestureLibraryAll,0.9595,0.9447,0.0148,win,0.2631,0.3434,-0.0803,win,0.1627,8.0814,-7.9187,loss,61592,1.502
UWaveGestureLibraryX,0.8104,0.8099,0.0005,tie,0.6332,1.5956,-0.9624,win,0.89,4.3044,-3.4144,loss,61592,1.502
UWaveGestureLibraryY,0.7627,0.7528,0.0099,win,0.7939,1.8851,-1.0912,win,0.4386,4.101,-3.6624,loss,61592,1.502
UWaveGestureLibraryZ,0.7605,0.7432,0.0173,win,0.6848,1.9758,-1.291,win,1.1754,4.6466,-3.4712,loss,61592,1.502
Wafer,0.9969,0.998,-0.0011,tie,0.0741,0.017,0.0571,loss,0.2508,1.1361,-0.8853,loss,61148,1.5003
Wine,0.6111,0.8185,-0.2074,loss,0.5945,0.9499,-0.3554,win,2.1527,26.9638,-24.8111,loss,61148,1.5003
WordSynonyms,0.7179,0.7417,-0.0238,loss,1.1768,1.8361,-0.6593,win,0.4616,3.0425,-2.5809,loss,62850,1.5067
