Dataset,GAPFCN 0,GAPFCN 1,GAPFCN 2,GAPFCN 3,GAPFCN 4,InstanceFCN 0,InstanceFCN 1,InstanceFCN 2,InstanceFCN 3,InstanceFCN 4,AttentionFCN 0,AttentionFCN 1,AttentionFCN 2,AttentionFCN 3,AttentionFCN 4,AdditiveFCN 0,AdditiveFCN 1,AdditiveFCN 2,AdditiveFCN 3,AdditiveFCN 4,ConjunctiveFCN 0,ConjunctiveFCN 1,ConjunctiveFCN 2,ConjunctiveFCN 3,ConjunctiveFCN 4,GAPFCNEnsemble 0,InstanceFCNEnsemble 0,AttentionFCNEnsemble 0,AdditiveFCNEnsemble 0,ConjunctiveFCNEnsemble 0
Lightning7,1.699389031273313e-05,4.129434455535375e-05,6.34759126114659e-05,2.5597144485800527e-05,2.980324643431232e-05,2.202775249315892e-05,3.101236143265851e-05,3.953165651182644e-05,2.936046257673297e-05,1.9216160580981523e-05,5.5366315791616216e-05,1.8889268176280893e-05,2.892626071115956e-05,2.901628613471985e-05,2.85209189314628e-05,2.455659887345973e-05,3.389711127965711e-05,1.2065550436091144e-05,3.529679452185519e-05,2.6673262254917063e-05,1.2770568901032677e-05,3.145843220409006e-05,2.07096691156039e-05,6.000017674523406e-05,3.679547080537304e-05,2.768665217445232e-05,2.381583180977032e-05,2.6027952117146924e-05,2.174511246266775e-05,2.4350592866539955e-05
Mallat,0.0002083832514472,0.0001456150348531,0.0001158876402769,0.0001630733604542,0.0001222673163283,0.0001739250292303,0.0001325917401118,0.0001703741727396,0.0001167718801298,0.0001631336635909,0.0002312741271452,0.0001456328755011,0.0001149649760918,0.0002189997903769,5.560258068726398e-05,0.0002375781914452,0.0001665893651079,0.0001792248949641,0.0001916280889417,0.0002748932456597,0.0001878154726,0.0001644040748942,0.0001109888180508,0.0001790739479474,0.0002307799150003,0.0001333202380919,0.0001333968830294,0.0001250229979632,0.0001851535198511,0.0001563548430567
Meat,0.0034211522433906,0.0024621386546641,0.0022074303124099,0.0021257519256323,0.0021552252583205,0.0040113157592713,0.0032407201360911,0.0031974313315004,0.0024468086194247,0.0014761630445718,0.001730612013489,0.0028852724935859,0.002911411691457,0.0022965143434703,0.0018025966128334,0.0034365637693554,0.0013110844884067,0.001800262951292,0.0025490312837064,0.0013672028435394,0.0017576676327735,0.0011845922563225,0.0019196098437532,0.0010016248561441,0.0019688887987285,0.0020856382325291,0.0022447158116847,0.0018407069146633,0.0016730432398617,0.0011602122103795
MedicalImages,0.0036422233097255,0.0031904554925858,0.0030486490577459,0.0032719930168241,0.0031046012882143,0.0026600779965519,0.0035471899900585,0.0038726367056369,0.0035477539058774,0.003286407329142,0.0028254559729248,0.0014697498409077,0.0014310447731986,0.0015945165650919,0.0019351517548784,0.0026467053685337,0.0021967522334307,0.0019227463053539,0.0020437077619135,0.0018061076989397,0.0016982952365651,0.00262904423289,0.0009513850673101,0.002034266712144,0.0014380873180925,0.0028235304635018,0.0029505155980587,0.0013876967132091,0.0017729820683598,0.0013879996258765
MiddlePhalanxOutlineAgeGroup,2.5055851438082755e-05,1.5823930880287662e-05,1.6550360669498332e-05,1.0292017577739898e-05,2.8611169909709133e-05,7.414118954329751e-06,1.9434068235568706e-05,1.845592669269536e-05,1.3100799151288813e-05,1.878488546935841e-05,2.553759077272844e-05,3.104171992163174e-05,1.447728482162347e-05,1.3497195141098928e-05,2.8001719329040498e-05,2.480536932125688e-05,3.5306657082401216e-05,1.4445965462073218e-05,3.743105844478123e-05,2.3133339709602296e-05,3.910951272700913e-05,1.45306512422394e-05,3.183952139806934e-05,2.5082279535126872e-05,1.563859586894978e-05,1.3612494512926789e-05,1.1068668754887769e-05,1.537106800242327e-05,1.9450777472229674e-05,1.7339083569822833e-05
MiddlePhalanxOutlineCorrect,2.3156828319770284e-05,3.6628196539822966e-05,1.747727583278902e-05,1.942340531968512e-05,4.28500134148635e-05,4.455360976862721e-05,2.397824209765531e-05,2.9743623599642888e-05,4.4814481952926144e-05,3.674063555081375e-05,0.0001052704683388,6.67376589262858e-05,5.515663724509068e-05,5.574843089561909e-05,3.188558548572473e-05,5.315688031259924e-05,6.067582580726594e-05,7.511572766816244e-05,5.134484308655374e-05,2.615955963847228e-05,4.9901907914318144e-05,5.265144500299357e-05,4.285790055291727e-05,7.458790787495673e-05,8.8802284153644e-05,1.776557655830402e-05,2.065517946903128e-05,3.818172262981534e-05,3.2630807254463434e-05,3.756486330530606e-05
MiddlePhalanxTW,2.3756216251058504e-05,4.106619962840341e-05,3.042066055058968e-05,2.8169213692308404e-05,9.184063856082504e-06,5.374335160013288e-05,2.836544081219472e-05,2.815794505295344e-05,2.640529237396549e-05,1.7393436792190187e-05,5.749703632318415e-05,8.806572441244498e-05,7.134671614039689e-05,3.361328344908543e-05,4.1591832996346056e-05,3.720898530445993e-05,4.9694921472109854e-05,4.450326014193706e-05,5.644504926749505e-05,5.902188422624022e-05,7.328409992624074e-05,3.270102388341911e-05,7.216996164061129e-05,4.41304873675108e-05,7.165458373492584e-05,1.7276921425946057e-05,1.9469249309622683e-05,3.8507238059537485e-05,3.408439442864619e-05,4.056721445522271e-05
MoteStrain,9.37559252633946e-06,8.982337931229267e-06,2.1754833142040297e-05,1.1378373528714292e-05,7.504133009206271e-06,8.976360732049216e-06,1.950211662915536e-05,9.567620872985572e-05,3.840127828880213e-05,5.471649728860939e-06,1.4483894119621257e-06,1.3661023331223989e-05,2.117667463608086e-05,1.625356890144758e-05,2.253031198051758e-06,5.155754479346797e-06,3.951743565266952e-06,3.814673618762754e-06,1.376865270685812e-06,2.5451058718317654e-06,1.03115894489747e-06,2.393630347796716e-05,6.66970299789682e-06,9.494890036876312e-06,2.741812750173267e-07,9.661756848799996e-06,1.6909425539779477e-05,4.643164629669627e-06,1.7464132042732672e-06,2.39013888858608e-06
NonInvasiveFetalECGThorax1,7.9620789620094e-05,0.0001096297855838,9.629731357563288e-05,9.036706615006553e-05,0.0001069977952283,6.475514237536117e-05,8.519666153006256e-05,7.990648009581491e-05,8.402600360568613e-05,0.0001199755788547,0.0001190280527225,9.973214764613658e-05,0.0001365475618513,7.915902824606746e-05,9.254836913896725e-05,7.338327850447968e-05,9.565700747771189e-05,0.0001154736746684,7.43963464628905e-05,7.762573659420013e-05,0.0001098887951229,9.380852134199812e-05,9.696019697003068e-05,0.0001084699761122,0.0001112516401917,7.189820462372154e-05,5.589165084529668e-05,7.453279249602929e-05,6.094485434005037e-05,6.879686407046393e-05
NonInvasiveFetalECGThorax2,0.0001159610401373,0.0001519182260381,0.000187023950275,0.000157564310939,0.0001194322103401,0.0001275118993362,8.278150198748335e-05,0.0001241075224243,0.0001602160627953,0.0001171609837911,0.0001489388232585,0.0001049893762683,0.0001347275101579,0.0001199597099912,0.0001485115935793,0.0001176062214653,9.993759886128828e-05,9.34976342250593e-05,0.0001509576686657,0.0001835753646446,0.0001601601106813,0.0001562782417749,8.22148285806179e-05,0.0001149025192717,0.0001124395494116,0.0001058634734363,8.735058509046212e-05,8.5765692347195e-05,8.339476335095242e-05,8.037500811042264e-05
OliveOil,0.3430087864398956,0.3447680175304413,0.3426024615764618,0.3371185064315796,0.3628255724906921,0.2797002792358398,0.3800710439682007,0.2435554414987564,0.3062595129013061,0.3521192371845245,0.2910937070846557,0.1812648922204971,0.2403099536895752,0.2342573553323745,0.2269258350133896,0.2181571125984192,0.2745838165283203,0.2608648538589477,0.3475300073623657,0.3065152168273926,0.1659681499004364,0.3036717176437378,0.2436033338308334,0.2308778315782547,0.2764998972415924,0.3363751769065857,0.2947534322738647,0.2250802367925644,0.2669931054115295,0.2272500991821289
OSULeaf,2.2026002625352703e-05,3.213861054973677e-05,4.422443453222513e-05,4.588164301821962e-05,3.434388781897724e-05,2.6745652576209977e-05,4.804612763109617e-05,3.207431291230023e-05,3.638819180196151e-05,3.559923788998276e-05,2.936646342277527e-05,2.312370270374231e-05,4.2289724660804495e-05,3.8327183574438095e-05,3.2083611586131155e-05,6.684727850370109e-05,2.678403143363539e-05,2.862275505322032e-05,5.374015381676145e-05,2.665770443854853e-05,4.467271355679259e-05,1.964002149179577e-05,2.362312443437986e-05,4.0376922697760165e-05,3.020395524799824e-05,2.6961000912706368e-05,2.574086647655349e-05,2.5026974981301464e-05,2.8691843908745795e-05,2.3053087716107257e-05
PhalangesOutlinesCorrect,8.293842984130606e-05,8.018592052394524e-05,7.565743726445362e-05,7.539721264038235e-05,8.02099093561992e-05,7.835035648895428e-05,7.037458271952346e-05,6.909252988407388e-05,7.784993067616597e-05,3.809668487519957e-05,0.0001134159174398,6.100805694586597e-05,8.067322778515518e-05,7.992369501153007e-05,7.806572102708742e-05,8.411593444179744e-05,0.0001050833598128,6.384478911058977e-05,6.369335460476577e-05,0.0001039918424794,7.568156433990225e-05,9.351432527182624e-05,9.47353182709776e-05,8.778298797551543e-05,8.711411646800116e-05,4.875601007370278e-05,3.2396252208855e-05,3.7877434806432575e-05,4.122865357203409e-05,4.064465611008927e-05
Phoneme,0.0016805374762043,0.0017100769327953,0.0011793167795985,0.0014943332644179,0.0017357151955366,0.0012929722433909,0.0019244139548391,0.0019988229032605,0.0019590693991631,0.0019416484283283,0.0020216116681694,0.0018979058368131,0.0017246304778382,0.0014153273077681,0.0018568399827927,0.0015238457126542,0.0019590074662119,0.0017405294347554,0.0019568405114114,0.0023994331713765,0.0020081219263374,0.0022595995105803,0.0015772326150909,0.0020410004071891,0.0015190015546977,0.001230857335031,0.0014023897238075,0.0013848295202478,0.0015326333232223,0.0014840947696939
Plane,1.589456672945744e-07,5.563099136907113e-08,8.628481396044665e-08,1.0899132973918313e-07,4.314239987479596e-08,2.463657153839449e-07,1.1807392041873754e-07,2.361477555723468e-07,3.553569172254356e-07,4.200703074275225e-07,6.800597134315467e-07,5.699333200936962e-07,1.3737444248818065e-07,1.6462230689739957e-07,4.3596477894425334e-07,1.6462232110825425e-07,2.770195521861752e-07,9.309675874646929e-08,4.92731373924471e-07,1.6121630608267878e-07,1.5781034790052217e-07,1.771108344428285e-07,9.536739753457368e-08,3.201618028469966e-07,1.0558533602988973e-07,4.6548386478662e-08,1.5894565308371966e-07,2.463657153839449e-07,1.1466796934200829e-07,1.0217937074230576e-07
ProximalPhalanxOutlineAgeGroup,2.624913395266049e-05,4.894963421975263e-05,1.55527322931448e-05,1.834695649449713e-05,2.235381907667033e-05,2.060950100712944e-05,2.575496728240978e-05,3.6646648368332535e-05,3.183781518600881e-05,4.2843810660997406e-05,3.389911580597982e-05,8.135252573993057e-05,2.7637188395601697e-05,6.295023922575638e-05,2.8454251150833443e-05,4.942507075611502e-05,9.324849816039205e-05,3.27810957969632e-05,5.49196956853848e-05,5.0549399020383134e-05,4.022044959128834e-05,2.5735485905897804e-05,6.165837112348527e-05,1.53167056851089e-05,5.433166734292172e-05,1.908542981254868e-05,2.211906758020632e-05,3.209177157259546e-05,4.024420923087746e-05,2.5536948669468984e-05
ProximalPhalanxOutlineCorrect,3.034706605831161e-05,2.859594860638026e-05,5.016550494474359e-05,1.823466482164804e-05,3.40184269589372e-05,3.426594048505649e-05,3.2855845347512513e-05,1.855307891673874e-05,3.2244952308246866e-05,4.8325746320188046e-05,0.0001498692727182,0.0001007154423859,6.699193181702867e-05,8.398230420425534e-05,6.077377111068927e-05,4.627997623174451e-05,0.0001024954690365,7.405929500237107e-05,0.0001099199580494,2.4762111934251152e-05,3.800014019361697e-05,9.383304131915791e-05,9.143476927420124e-05,8.931899355957285e-05,7.099230424501002e-05,2.1460540665430017e-05,2.190541272284463e-05,5.394369509303942e-05,4.084445390617475e-05,4.4168253225507215e-05
ProximalPhalanxTW,3.4476310247555375e-05,2.8942878998350352e-05,2.605706504255068e-05,1.681208777881693e-05,3.892501990776509e-05,9.924257938109804e-06,1.739085746521596e-05,3.662912422441877e-05,2.242027585452888e-05,2.920766746683512e-05,2.6027375497506e-05,5.804424290545285e-05,4.550614539766684e-05,3.6905970773659647e-05,2.272025631100405e-05,2.902839332818985e-05,2.6150921257794835e-05,1.9307350157760084e-05,3.325033321743831e-05,2.1148545783944428e-05,3.0997969588497654e-05,1.41208738568821e-05,4.070530121680349e-05,1.974346196220722e-05,2.479762952134479e-05,2.262800990138203e-05,1.551231434859801e-05,2.789746940834448e-05,1.9013612472917885e-05,1.821762452891562e-05
RefrigerationDevices,0.0007199228857643,0.0011449910234659,0.0011460176901891,0.0013223324203863,0.0010357180144637,0.0016429618699476,0.0013436714652925,0.0013723272131755,0.0016537848860025,0.0014716871082782,0.0003665312833618,0.0003796502714976,0.0004270641074981,0.0003054327389691,0.000370430672774,0.0003901119926013,0.0003229264111723,0.0003515932185109,0.0006565484218299,0.0003853333473671,0.0003915668057743,0.0001847597595769,0.0004700881254393,0.000227269338211,0.0003681930247694,0.0008991850190795,0.0013019542675465,0.0002889221650548,0.0003185232344549,0.0002456836227793
ScreenType,0.0034275953657925,0.0033685388043522,0.0031056881416589,0.0027265776880085,0.0036069783382117,0.0046984828077256,0.0023560558911412,0.0046753408387303,0.004512783139944,0.0057384171523153,0.0004174708155915,0.0012831480707973,0.0009027669439092,0.0012416952522471,0.0006526411161758,0.0012801573611795,0.0007554786861874,0.0005931679625064,0.0009115331340581,0.001199948368594,0.0013476766180247,0.0010095704346895,0.0009174509905278,0.0008982707513496,0.001230783178471,0.0023317337036132,0.0035775781143456,0.0006138502503745,0.0006667871493846,0.0007126998971216
ShapeletSim,3.337859197927173e-07,5.185601139601204e-07,5.364417532405241e-08,9.536742595628313e-08,1.2040118235745467e-06,2.2053716008940685e-07,2.5033949668795685e-07,8.642665534353e-07,6.556508083122026e-07,5.781648724223487e-07,0.0,0.0,0.0,3.5762784733606174e-08,0.0,0.0,0.0,0.0,0.0,3.933905645681081e-07,7.748603536583688e-08,1.0728835064810482e-07,0.0,0.0,0.0,2.086162140813031e-07,4.053115389979212e-07,0.0,4.172324707951702e-08,1.7881392366803084e-08
ShapesAll,0.0001574144407641,0.000167975667864,0.0001700049324426,0.0001547289430163,0.0002126708131982,0.0002424580889055,0.0002114720700774,0.0001273848029086,0.0002423648547846,0.0001823017082642,0.0002059895050479,0.0002037054509855,0.0001965507835848,0.0002137510018656,0.0002378807985223,0.0001375877909595,0.0001925307442434,0.0002381729136686,0.0002242658083559,0.0002165885234717,0.00020559981931,0.0001926900004036,0.0002840138913597,0.0002189800579799,0.0001446921814931,0.0001338968868367,0.0001490103750256,0.0001655562373343,0.00015751470346,0.0001594468631083
SmallKitchenAppliances,0.0650336220860481,0.06873170286417,0.0577274747192859,0.0708257108926773,0.0636303573846817,0.0745626911520958,0.0586467422544956,0.0675829350948333,0.0599689520895481,0.0704241096973419,0.023689966648817,0.0039518233388662,0.0147910984233021,0.0124588022008538,0.0352566950023174,0.0078182835131883,0.0317079201340675,0.0188706871122121,0.0049502574838697,0.0133866779506206,0.0099035827443003,0.014504593797028,0.0081644831225276,0.0626068487763404,0.0587314926087856,0.0595005713403224,0.060473695397377,0.0089566931128501,0.00731947645545,0.0128099508583545
SonyAIBORobotSurface1,5.78164758735511e-07,1.728534471112653e-07,5.602834676210477e-07,7.152556236178499e-08,4.768369308294497e-07,8.642666102787189e-07,7.927412184471905e-07,3.39746407007624e-07,5.304810883899336e-07,1.8000580439547775e-06,5.9604641222676954e-09,1.7881392366803084e-08,3.5762784733606174e-08,3.5762784733606174e-08,1.4901159772762185e-07,0.0,8.940696005765859e-08,5.9604641222676954e-09,5.9604641222676954e-09,0.0,0.0,5.9604641222676954e-09,1.7881392366803084e-08,5.9604641222676954e-09,1.1324881654672937e-07,2.801417906539428e-07,5.960461066933931e-07,4.172324707951702e-08,1.7881392366803084e-08,1.1920928244535393e-08
SonyAIBORobotSurface2,9.71334870314422e-08,7.947284075271457e-08,1.3245475827261544e-08,1.1170340030730586e-06,4.282701979718695e-07,8.830316922114889e-09,4.680066467699362e-07,0.0,7.94728478581419e-08,1.5011538323506104e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5011538323506104e-07,2.6490951654523087e-08,0.0,0.0,0.0
StarLightCurves,0.0134805645793676,0.0159842669963836,0.0175766199827194,0.0169432405382394,0.0153702031821012,0.0254917461425066,0.027553366497159,0.0222527012228965,0.0240289866924285,0.0238477010279893,1.1101224422454834,3.1312156352214515e-06,6.324529749690555e-06,1.1963082215515897e-05,4.647265996027272e-06,8.483253623126075e-05,0.0001234806986758,0.0001300895382883,0.0001777628494892,0.0001241302525158,9.468122880207376e-05,0.0001246075989911,0.0001242648722836,0.0001740755978971,0.0001039081907947,0.0138365402817726,0.0214719753712415,1.0297253131866455,6.91100794938393e-05,6.014221071382053e-05
Strawberry,0.003156455932185,0.0022513933945447,0.0025735839735716,0.0037413344252854,0.0025690051261335,0.0026452096644788,0.0027602389454841,0.002143541816622,0.0039135878905653,0.0038147591985762,0.6403288841247559,0.0003223205858375,0.0012491041561588,0.0004564758564811,0.000532840960659,0.0031071412377059,0.0034019814338535,0.0028469059616327,0.0018179590115323,0.0026622030418366,0.0011059589451178,0.0022521307691931,0.0021146063227206,0.002261959016323,0.0018070532241836,0.002353779040277,0.0025538832414895,0.6359970569610596,0.0021651783026754,0.0015687361592426
SwedishLeaf,3.7969977711327374e-05,3.4282169508514926e-05,2.8630525775952265e-05,3.899876173818484e-05,3.203952292096801e-05,3.483206091914326e-05,3.471949094091542e-05,2.9627595722558908e-05,3.2837266189744696e-05,4.498432099353522e-05,2.333787202835083,2.4245885015261592e-06,1.9468552636681125e-06,2.396032641627244e-06,3.947464847442461e-06,3.053287946386263e-05,2.800661241053604e-05,2.3733051421004348e-05,5.725916344090365e-05,6.882366869831458e-05,3.221691440558061e-05,4.6704204578418285e-05,4.08171872550156e-05,3.7739584513474256e-05,4.996504503651522e-05,2.222839248133824e-05,2.356455115659628e-05,2.3568336963653564,2.4646358724567108e-05,2.5659201128291897e-05
Symbols,0.0001621487608645,0.0002224080672021,0.000161625619512,0.0001656013919273,0.0001427652750862,0.0005628673243336,0.0003451093798503,0.0005590736400336,0.0005381748196668,0.0004949466674588,1.7103970050811768,1.6212453601838209e-07,4.7683714754498405e-09,0.0,2.765652595826396e-07,5.018631782149896e-05,5.435520870378241e-05,8.38394626043737e-05,5.743455039919354e-05,0.0001312650711042,0.0006205023964866,1.7218202629010193e-05,9.790188778424636e-05,1.411878656654153e-05,0.0009599921177141,0.000147458675201,0.0004146026039961,1.7167288064956665,3.455908881733194e-05,5.35640683665406e-05
SyntheticControl,3.763034897019679e-07,1.891450978064313e-07,5.4041514374603146e-08,2.396103297996888e-07,4.986907242710004e-07,1.1634698466878035e-06,5.745864655182231e-07,9.675716228230158e-07,4.780270046467194e-07,1.378444494548603e-06,1.2244718074798584,0.0,3.6954862281390894e-08,7.1525545486395e-09,8.742013335449883e-09,1.0939369303741842e-06,6.413430355678429e-07,1.3911554788137437e-06,1.0601602298265789e-06,8.400223237003956e-07,9.83870904747164e-07,5.765733135376649e-07,2.868966078040103e-07,6.560447900483268e-07,5.08624736994534e-07,1.6132976554672498e-07,6.302163342297717e-07,1.1468350887298584,7.549882639068528e-07,3.794821168412455e-07
ToeSegmentation1,4.242057184455916e-05,1.36671351356199e-05,1.0028326869360171e-05,1.4129004739515947e-05,1.3658032003149856e-05,2.324498927919194e-05,1.1807439477706794e-05,2.5903418645611964e-05,2.569465505075641e-05,1.3696893802261911e-05,0.6512821316719055,2.9802320611338473e-09,5.3644168218625055e-08,0.0,1.099698806683591e-06,5.745845555793494e-06,1.355090080323862e-05,2.813327455442049e-06,9.06578679860104e-06,1.2019141649943776e-05,3.55242332261696e-06,3.188847585988697e-07,8.416093805863056e-06,1.1503681207614136e-06,2.7954497454629745e-06,1.4340596862894016e-05,1.735946352710016e-05,0.6513317227363586,6.4074579313455615e-06,1.6212441096286057e-06
ToeSegmentation2,1.624853211978916e-05,2.810262049024459e-05,1.8023310985881835e-05,5.20542880622088e-06,6.142540769360494e-06,1.2652493751375005e-05,4.990196430298965e-06,1.4380942957359366e-05,1.51690665006754e-05,6.079620106902439e-06,0.6492097973823547,0.0,3.311368956815386e-09,0.0,1.6556844784076933e-08,1.370903305542015e-06,1.0546555131440982e-05,3.609390830661141e-07,2.4007345018617343e-06,1.8775418766381327e-06,1.9901240193576086e-06,8.145959782268619e-07,2.178873728553299e-06,1.2152697763667677e-06,1.0165880439672037e-06,9.053196663444396e-06,8.036617145990022e-06,0.6555461287498474,1.4603108411392896e-06,9.139367875832248e-07
Trace,4.237868779455312e-06,7.598339379910611e-06,3.968460532632889e-06,2.6094814984389814e-06,1.019707451632712e-05,8.212249667849392e-06,7.026134881016333e-06,6.200036750669824e-06,6.664949069090653e-06,2.9051197998342104e-06,1.2667009830474854,0.0,0.0,1.19209286886246e-09,0.0,1.0754959475889336e-05,9.386450074089224e-06,4.171113687334582e-06,7.673440450162161e-06,6.183347977639642e-06,2.722732688198448e-06,1.225100459123496e-05,4.274826551409205e-06,1.6450856037408812e-06,3.002872745128116e-06,4.334431650931947e-06,5.416839485405944e-06,1.2855420112609863,5.984273229842074e-06,3.4904360290966e-06
TwoLeadECG,2.798826415073563e-07,2.228695024086847e-07,8.500134072164656e-07,1.0417843441246075e-06,1.9073451085205304e-06,4.094579253433041e-07,6.737913054166711e-07,1.4149608205116238e-06,4.612879536125547e-07,2.4722869511606405e-06,0.5739544034004211,0.0,0.0,0.0,0.0,1.834783347476332e-06,0.0,0.0,0.0,1.0884325263305072e-07,0.0,3.4726176068033965e-07,8.81112072192991e-08,1.6067335195657506e-07,1.606733661674298e-07,5.23484118275519e-07,6.271442885008582e-07,0.5756093263626099,5.7013131993244335e-08,9.847722992617493e-08
TwoPatterns,5.027038696425734e-07,7.855866783756937e-07,9.163562140201976e-07,5.143868406776164e-07,5.665993398906721e-07,6.049848479960929e-07,6.115415089880116e-07,1.7189971401876394e-07,4.311790746669432e-07,2.944462096365897e-07,1.1286500692367554,0.0,4.768371253405235e-10,6.914135930458087e-09,1.1920928133513087e-10,3.204339122930833e-07,1.981253774374636e-07,2.4008687660170835e-07,1.1749078794309753e-06,9.369844633511093e-08,2.5999506192420085e-07,3.397457817300165e-07,9.834761982574493e-08,6.555294476129347e-07,2.599951187676197e-07,2.866981105853484e-07,2.030132435493215e-07,1.0284353494644165,1.2767304724548012e-07,1.585482181098996e-07
UWaveGestureLibraryAll,0.0002926938759628,0.0003242095408495,0.0003363948198966,0.0003032343520317,0.0003838157572317,0.0003346742596477,0.0003782924904953,0.0003917801659554,0.000403911282774,0.0003800185222644,2.068617343902588,5.645085252581339e-07,1.0273566886098706e-06,3.9047640143508033e-07,6.856967615931353e-07,0.0002043682761723,0.0002179504663217,0.0001271102082682,0.0001651076163398,0.000151484113303,0.000217740816879,0.0001244872546521,0.000153203451191,0.0002279509353684,0.0001170115428976,0.000250947807217,0.0002775230095721,2.037139654159546,9.87268504104577e-05,7.246446330100298e-05
UWaveGestureLibraryX,0.0007980353548191,0.000806100142654,0.0007654164801351,0.0006362964631989,0.000766510318499,0.0015577365411445,0.0015968586085364,0.001386240357533,0.001062968163751,0.0013841312611475,2.041210651397705,6.378076068358496e-05,5.5674601753707975e-05,3.800741615123116e-05,4.917932528769597e-05,0.0005215358105488,0.0004100021906197,0.0004475806199479,0.0003966460062656,0.0003681364178191,0.00037711582263,0.0008965610177256,0.0004732174274977,0.0004225589509587,0.0002982245350722,0.0005068802274763,0.0009023190359584,2.0062813758850098,0.0002491185441613,0.0002560554421506
UWaveGestureLibraryY,0.0033872344065457,0.0044431942515075,0.0038689507637172,0.0037384678144007,0.0030199901666492,0.0113702937960624,0.0204423759132623,0.0177733022719621,0.0129960905760526,0.0105987461283802,2.006364345550537,0.00019448446983,0.0002508216130081,0.0001773120457073,0.0003067382494919,0.0014741141349077,0.0014172745868563,0.0017949036555364,0.0019661232363432,0.0018625997472554,0.0014402086380869,0.0019395920680835,0.0027026149909943,0.0018133568810299,0.0014453108888119,0.0024427382741123,0.0078726448118686,1.9987345933914185,0.0007820204482413,0.000790455029346
UWaveGestureLibraryZ,0.0011562521103769,0.0010869626421481,0.0009767469018697,0.001146251684986,0.0007873062859289,0.0019874179270118,0.0018490046495571,0.0020559662953019,0.0023117382079362,0.0019655753858387,2.035896778106689,0.0001211456838063,6.806114106439054e-05,0.00019398664881,9.57117445068434e-05,0.0006674927426502,0.0009457353153266,0.0008325726957991,0.0006143389618955,0.0007564763654954,0.0006623170920647,0.0005393509054556,0.0006160127231851,0.0010710650822147,0.0023068638984113,0.0007883789949119,0.0014431710587814,2.0078628063201904,0.0004211373161524,0.0004911771393381
Wafer,5.042464295001992e-07,3.492787072900683e-07,6.032822170709551e-07,8.344419484274113e-07,1.180168851533381e-07,2.332896826828801e-07,6.348959686874878e-07,8.181070256796374e-07,2.650004375936988e-07,1.626006707056149e-07,0.4855885207653045,1.5497206851122771e-09,2.384185626702617e-10,0.0,1.311302066930864e-09,2.783507966341858e-07,2.381778614335417e-07,1.9800435779870893e-07,4.945907789988269e-07,6.330001411924968e-08,3.4928262948596966e-08,5.6777554391374e-07,1.993159202129391e-07,4.130521062961634e-07,3.327078275106033e-07,3.148274743125512e-07,2.756095511813328e-07,0.5122238397598267,1.564013416555099e-07,1.617653282437459e-07
Wine,0.3919220268726349,0.3801632821559906,0.3760692775249481,0.4340815246105194,0.4520721435546875,0.371825248003006,0.4250392317771911,0.4798989593982696,0.4384901523590088,0.440361887216568,0.6895759105682373,0.509972333908081,0.5341951251029968,0.5264703035354614,0.5145514607429504,0.4945813417434692,0.4510334730148315,0.5195545554161072,0.497759073972702,0.5003050565719604,0.4812153279781341,0.3831748962402344,0.3313623070716858,0.3589132130146026,0.4990137815475464,0.394523561000824,0.4214531779289245,0.6924378275871277,0.4877641499042511,0.3949778974056244
WordSynonyms,0.0003897247370332,0.0005161556764505,0.0004372971598058,0.000560549320653,0.0004461233038455,0.0006862432928755,0.0005892311455681,0.0004814279382117,0.000495096144732,0.0006597300525754,3.069849729537964,1.0018815146395357e-06,1.1934214398934273e-06,1.0023347840615315e-06,1.4144279703032223e-06,0.0005502919084392,0.0005812133895233,0.0005235740100033,0.0005366746336221,0.0005237796576693,0.0004040238272864,0.0006155571900308,0.0004464256635401,0.0004443583893589,0.0004350255185272,0.0003989927645307,0.0004628654569387,3.0421204566955566,0.0004045765672344,0.0003514858253765
Worms,0.0059476322494447,0.0058137639425694,0.0068864771164953,0.0076720900833606,0.0057181804440915,0.0077134286984801,0.0065838880836963,0.0066004167310893,0.0072750127874314,0.0071948529221117,1.5899816751480105,8.771386092121247e-06,2.6727158910944127e-05,4.56864399893675e-05,2.3372193027171303e-05,0.0025763642042875,0.0038748304359614,0.0043527944944798,0.0029905412811785,0.0024751692544668,0.0038587269373238,0.0036428985185921,0.0041721565648913,0.0031927626114338,0.0027004966977983,0.0052387677133083,0.0055709420703351,1.590543508529663,0.0025087776593863,0.0027511266525834
WormsTwoClass,0.0072989696636796,0.0090505434200167,0.0085555054247379,0.0051046158187091,0.0078873736783862,0.0084109948948025,0.009302919730544,0.0101142954081296,0.0107719907537102,0.0099215619266033,0.6721991300582886,9.63253842201084e-05,8.873141632648185e-05,2.459136703691911e-05,4.552101381705143e-05,0.0003950293757952,0.0008136355318129,0.0005295007722452,0.0007872655405662,0.001127507071942,0.0003587860555853,0.0005957608809694,0.0004910003044642,0.0005511042545549,0.0006747792940586,0.0064457082189619,0.0077841947786509,0.6755214333534241,0.0004814214771613,0.0003370056219864
