dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
GestureMidAirD2,0.5923,,,no_baseline,1.1437,,,no_baseline,0.5735,,,no_baseline,274731,3.5601
GestureMidAirD3,0.3846,,,no_baseline,1.8595,,,no_baseline,0.5675,,,no_baseline,274731,3.5601
GesturePebbleZ1,0.907,,,no_baseline,0.3518,,,no_baseline,0.4124,,,no_baseline,272151,3.5503
GesturePebbleZ2,0.9241,,,no_baseline,0.2603,,,no_baseline,0.5961,,,no_baseline,272151,3.5503
GunPointAgeSpan,0.9715,,,no_baseline,0.139,,,no_baseline,0.2342,,,no_baseline,271635,3.5483
GunPointMaleVersusFemale,0.9905,,,no_baseline,0.0869,,,no_baseline,0.4226,,,no_baseline,271635,3.5483
GunPointOldVersusYoung,0.9651,,,no_baseline,0.1257,,,no_baseline,0.2767,,,no_baseline,271635,3.5483
HouseTwenty,0.8992,,,no_baseline,0.2393,,,no_baseline,0.6405,,,no_baseline,271635,3.5483
InsectEPGRegularTrain,0.9639,,,no_baseline,0.1646,,,no_baseline,0.6236,,,no_baseline,271764,3.5488
InsectEPGSmallTrain,0.7871,,,no_baseline,0.6449,,,no_baseline,0.3952,,,no_baseline,271764,3.5488
MelbournePedestrian,0.8983,,,no_baseline,0.4471,,,no_baseline,-0.0174,,,no_baseline,272667,3.5522
MixedShapesRegularTrain,0.9402,,,no_baseline,0.2537,,,no_baseline,0.087,,,no_baseline,272022,3.5498
MixedShapesSmallTrain,0.8862,,,no_baseline,0.4388,,,no_baseline,0.5445,,,no_baseline,272022,3.5498
PLAID,0.784,,,no_baseline,0.6985,,,no_baseline,2.5273,,,no_baseline,272796,3.5527
PickupGestureWiimoteZ,0.76,,,no_baseline,0.7316,,,no_baseline,0.464,,,no_baseline,272667,3.5522
PigAirwayPressure,0.0625,,,no_baseline,3.8367,,,no_baseline,0.0304,,,no_baseline,278085,3.5729
PigArtPressure,0.6635,,,no_baseline,1.3474,,,no_baseline,-0.598,,,no_baseline,278085,3.5729
PigCVP,0.6346,,,no_baseline,1.7729,,,no_baseline,-0.4599,,,no_baseline,278085,3.5729
PowerCons,0.95,,,no_baseline,0.1936,,,no_baseline,-0.0452,,,no_baseline,271635,3.5483
Rock,0.56,,,no_baseline,1.1428,,,no_baseline,0.239,,,no_baseline,271893,3.5493
SemgHandGenderCh2,0.785,,,no_baseline,0.4698,,,no_baseline,0.2224,,,no_baseline,271635,3.5483
SemgHandMovementCh2,0.4511,,,no_baseline,1.4215,,,no_baseline,0.3614,,,no_baseline,272151,3.5503
SemgHandSubjectCh2,0.8044,,,no_baseline,0.5623,,,no_baseline,0.2348,,,no_baseline,272022,3.5498
ShakeGestureWiimoteZ,0.84,,,no_baseline,0.5963,,,no_baseline,0.2533,,,no_baseline,272667,3.5522
SmoothSubspace,0.8933,,,no_baseline,0.3098,,,no_baseline,-0.0218,,,no_baseline,271764,3.5488
UMD,0.9583,,,no_baseline,0.2065,,,no_baseline,0.1831,,,no_baseline,271764,3.5488
