dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
DistalPhalanxTW,0.7122,0.6604,0.0518,win,0.8316,2.8454,-2.0138,win,0.6466,3.1209,-2.4743,loss,41548,1.4291
Earthquakes,0.7482,0.7252,0.023,win,0.5252,2.0855,-1.5603,win,0.5625,3.4927,-2.9302,loss,41252,1.428
ECG200,0.91,0.896,0.014,win,0.2934,0.8048,-0.5114,win,0.7731,2.8601,-2.087,loss,41252,1.428
ECG5000,0.9371,0.9419,-0.0048,tie,0.2928,0.6952,-0.4024,win,1.2647,6.7025,-5.4378,loss,41474,1.4288
ECGFiveDays,1.0,1.0,0.0,tie,0.063,0.0,0.063,loss,0.1382,4.7579,-4.6197,loss,41252,1.428
ElectricDevices,0.7173,0.712,0.0053,win,0.9046,5.5714,-4.6668,win,0.3942,4.6437,-4.2495,loss,41622,1.4294
FaceAll,0.797,0.9528,-0.1558,loss,0.9409,0.2954,0.6455,loss,0.7024,3.9975,-3.2951,loss,42140,1.4313
FaceFour,0.9205,0.9591,-0.0386,loss,0.2156,0.468,-0.2524,win,1.1357,6.4735,-5.3378,loss,41400,1.4286
FacesUCR,0.9376,0.9597,-0.0221,loss,0.3011,0.1909,0.1102,loss,0.8671,3.1775,-2.3104,loss,42140,1.4313
FiftyWords,0.8022,0.8352,-0.033,loss,0.7803,1.0207,-0.2404,win,1.6493,3.3053,-1.656,loss,44804,1.4416
Fish,0.9657,0.9806,-0.0149,loss,0.2158,0.2986,-0.0828,win,1.5924,5.4842,-3.8918,loss,41622,1.4294
FordA,0.9515,0.9541,-0.0026,tie,0.1458,0.4398,-0.294,win,0.2109,2.7146,-2.5037,loss,41252,1.428
FordB,0.8259,0.8499,-0.024,loss,0.3882,1.4783,-1.0901,win,-0.2185,1.6448,-1.8633,loss,41252,1.428
GunPoint,0.9867,0.9853,0.0014,tie,0.0888,0.0533,0.0355,loss,-0.3919,4.0108,-4.4027,loss,41252,1.428
Ham,0.7143,0.7086,0.0057,win,0.5941,1.7929,-1.1988,win,0.5292,3.9279,-3.3987,loss,41252,1.428
HandOutlines,0.9189,0.9476,-0.0287,loss,0.247,0.3636,-0.1166,win,1.3535,12.7111,-11.3576,loss,41252,1.428
