dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
UWaveGestureLibraryX,0.7998,0.8099,-0.0101,loss,0.6537,1.5956,-0.9419,win,1.4058,4.3044,-2.8986,loss,61592,1.502
UWaveGestureLibraryY,0.7462,0.7528,-0.0066,loss,0.8398,1.8851,-1.0453,win,1.2183,4.101,-2.8827,loss,61592,1.502
UWaveGestureLibraryZ,0.727,0.7432,-0.0162,loss,0.7621,1.9758,-1.2137,win,1.8971,4.6466,-2.7495,loss,61592,1.502
Wafer,0.9968,0.998,-0.0012,tie,0.0765,0.017,0.0595,loss,0.2996,1.1361,-0.8365,loss,61148,1.5003
Wine,0.5,0.8185,-0.3185,loss,0.6929,0.9499,-0.257,win,2.353,26.9638,-24.6108,loss,61148,1.5003
WordSynonyms,0.7132,0.7417,-0.0285,loss,1.1772,1.8361,-0.6589,win,1.2342,3.0425,-1.8083,loss,62850,1.5067
Worms,0.6623,0.7662,-0.1039,loss,0.8464,1.5027,-0.6563,win,1.5776,3.1133,-1.5357,loss,61370,1.5011
WormsTwoClass,0.5714,0.7065,-0.1351,loss,0.8353,1.8387,-1.0034,win,2.2231,4.3009,-2.0778,loss,61148,1.5003
Yoga,0.884,0.9031,-0.0191,loss,0.2879,0.5236,-0.2357,win,1.5034,6.6224,-5.119,loss,61148,1.5003
ACSF1,0.76,,,no_baseline,0.7506,,,no_baseline,1.3602,,,no_baseline,61740,1.5025
AllGestureWiimoteX,0.7714,,,no_baseline,0.8312,,,no_baseline,1.7528,,,no_baseline,61740,1.5025
AllGestureWiimoteY,0.7786,,,no_baseline,0.7571,,,no_baseline,3.1414,,,no_baseline,61740,1.5025
AllGestureWiimoteZ,0.7543,,,no_baseline,0.8753,,,no_baseline,2.0447,,,no_baseline,61740,1.5025
BME,0.9933,,,no_baseline,0.106,,,no_baseline,0.8533,,,no_baseline,61222,1.5006
Chinatown,0.9854,,,no_baseline,0.111,,,no_baseline,0.4209,,,no_baseline,61148,1.5003
