dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
EOGVerticalSignal,0.4227,,,no_baseline,2.6222,,,no_baseline,3.0345,,,no_baseline,43777,1.4216
EthanolLevel,0.802,,,no_baseline,0.4107,,,no_baseline,-4.4494,,,no_baseline,43185,1.4194
FreezerRegularTrain,0.9947,,,no_baseline,0.0232,,,no_baseline,-0.1254,,,no_baseline,43037,1.4189
FreezerSmallTrain,0.6761,,,no_baseline,1.5232,,,no_baseline,0.9253,,,no_baseline,43037,1.4189
Fungi,0.9355,,,no_baseline,0.141,,,no_baseline,2.27,,,no_baseline,44221,1.4234
GestureMidAirD1,0.7,,,no_baseline,1.0582,,,no_baseline,4.1615,,,no_baseline,44813,1.4256
GestureMidAirD2,0.6077,,,no_baseline,1.3746,,,no_baseline,3.1717,,,no_baseline,44813,1.4256
GestureMidAirD3,0.3923,,,no_baseline,2.2717,,,no_baseline,2.921,,,no_baseline,44813,1.4256
GesturePebbleZ1,0.9128,,,no_baseline,0.2743,,,no_baseline,2.2229,,,no_baseline,43333,1.4199
GesturePebbleZ2,0.8924,,,no_baseline,0.3285,,,no_baseline,3.2171,,,no_baseline,43333,1.4199
GunPointAgeSpan,0.981,,,no_baseline,0.0733,,,no_baseline,0.0505,,,no_baseline,43037,1.4189
GunPointMaleVersusFemale,0.9842,,,no_baseline,0.055,,,no_baseline,0.3051,,,no_baseline,43037,1.4189
GunPointOldVersusYoung,0.9683,,,no_baseline,0.0703,,,no_baseline,1.1589,,,no_baseline,43037,1.4189
HouseTwenty,0.958,,,no_baseline,0.0828,,,no_baseline,0.4137,,,no_baseline,43037,1.4189
InsectEPGRegularTrain,0.9839,,,no_baseline,0.0503,,,no_baseline,3.6384,,,no_baseline,43111,1.4191
InsectEPGSmallTrain,0.9438,,,no_baseline,0.2164,,,no_baseline,2.3683,,,no_baseline,43111,1.4191
MelbournePedestrian,0.8905,,,no_baseline,0.3676,,,no_baseline,0.6165,,,no_baseline,43629,1.421
MixedShapesRegularTrain,0.9538,,,no_baseline,0.1617,,,no_baseline,1.7675,,,no_baseline,43259,1.4196
MixedShapesSmallTrain,0.8573,,,no_baseline,0.4394,,,no_baseline,3.1391,,,no_baseline,43259,1.4196
PLAID,0.8696,,,no_baseline,0.427,,,no_baseline,2.6839,,,no_baseline,43703,1.4213
PickupGestureWiimoteZ,0.76,,,no_baseline,0.7972,,,no_baseline,2.2069,,,no_baseline,43629,1.421
PigAirwayPressure,0.0385,,,no_baseline,3.8601,,,no_baseline,0.2945,,,no_baseline,46737,1.433
PigArtPressure,0.8125,,,no_baseline,0.6705,,,no_baseline,2.3121,,,no_baseline,46737,1.433
PigCVP,0.4471,,,no_baseline,2.8905,,,no_baseline,2.409,,,no_baseline,46737,1.433
PowerCons,0.95,,,no_baseline,0.1334,,,no_baseline,0.5336,,,no_baseline,43037,1.4189
Rock,0.64,,,no_baseline,2.1186,,,no_baseline,0.9918,,,no_baseline,43185,1.4194
SemgHandGenderCh2,0.925,,,no_baseline,0.1902,,,no_baseline,2.8255,,,no_baseline,43037,1.4189
SemgHandMovementCh2,0.4733,,,no_baseline,1.304,,,no_baseline,1.6719,,,no_baseline,43333,1.4199
SemgHandSubjectCh2,0.8489,,,no_baseline,0.4069,,,no_baseline,3.9598,,,no_baseline,43259,1.4196
ShakeGestureWiimoteZ,0.82,,,no_baseline,0.6521,,,no_baseline,2.1722,,,no_baseline,43629,1.421
SmoothSubspace,0.9667,,,no_baseline,0.0851,,,no_baseline,0.4591,,,no_baseline,43111,1.4191
UMD,1.0,,,no_baseline,0.0217,,,no_baseline,0.6032,,,no_baseline,43111,1.4191
