dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
EOGHorizontalSignal,0.5028,,,no_baseline,1.6202,,,no_baseline,1.3142,,,no_baseline,61900,1.5034
EOGVerticalSignal,0.5193,,,no_baseline,1.7566,,,no_baseline,1.3221,,,no_baseline,61900,1.5034
EthanolLevel,0.79,,,no_baseline,0.5072,,,no_baseline,2.1524,,,no_baseline,61300,1.5012
FreezerRegularTrain,0.994,,,no_baseline,0.068,,,no_baseline,0.676,,,no_baseline,61150,1.5006
FreezerSmallTrain,0.6702,,,no_baseline,0.8579,,,no_baseline,0.723,,,no_baseline,61150,1.5006
Fungi,0.9301,,,no_baseline,0.3868,,,no_baseline,0.682,,,no_baseline,62350,1.5052
GestureMidAirD1,0.7,,,no_baseline,1.1673,,,no_baseline,2.0614,,,no_baseline,62950,1.5074
GestureMidAirD2,0.6231,,,no_baseline,1.0999,,,no_baseline,1.8517,,,no_baseline,62950,1.5074
GestureMidAirD3,0.3385,,,no_baseline,2.2735,,,no_baseline,1.8577,,,no_baseline,62950,1.5074
GesturePebbleZ1,0.9244,,,no_baseline,0.3612,,,no_baseline,1.5667,,,no_baseline,61450,1.5017
GesturePebbleZ2,0.8734,,,no_baseline,0.4184,,,no_baseline,1.585,,,no_baseline,61450,1.5017
GunPointAgeSpan,0.981,,,no_baseline,0.0975,,,no_baseline,1.1357,,,no_baseline,61150,1.5006
GunPointMaleVersusFemale,0.9905,,,no_baseline,0.0862,,,no_baseline,0.639,,,no_baseline,61150,1.5006
GunPointOldVersusYoung,0.9841,,,no_baseline,0.0939,,,no_baseline,1.4456,,,no_baseline,61150,1.5006
HouseTwenty,0.9832,,,no_baseline,0.129,,,no_baseline,2.1422,,,no_baseline,61150,1.5006
InsectEPGRegularTrain,0.996,,,no_baseline,0.1319,,,no_baseline,1.576,,,no_baseline,61225,1.5009
InsectEPGSmallTrain,0.8112,,,no_baseline,0.4436,,,no_baseline,1.3298,,,no_baseline,61225,1.5009
MelbournePedestrian,0.9024,,,no_baseline,0.386,,,no_baseline,-0.0075,,,no_baseline,61750,1.5028
MixedShapesRegularTrain,0.9546,,,no_baseline,0.2518,,,no_baseline,1.224,,,no_baseline,61375,1.5014
MixedShapesSmallTrain,0.8487,,,no_baseline,0.5112,,,no_baseline,1.8611,,,no_baseline,61375,1.5014
PLAID,0.879,,,no_baseline,0.4992,,,no_baseline,1.5468,,,no_baseline,61825,1.5031
PickupGestureWiimoteZ,0.8,,,no_baseline,0.7828,,,no_baseline,0.3325,,,no_baseline,61750,1.5028
PigAirwayPressure,0.0337,,,no_baseline,3.8472,,,no_baseline,0.1412,,,no_baseline,64900,1.5149
PigArtPressure,0.6442,,,no_baseline,1.7096,,,no_baseline,0.7206,,,no_baseline,64900,1.5149
PigCVP,0.3942,,,no_baseline,2.6724,,,no_baseline,1.1404,,,no_baseline,64900,1.5149
PowerCons,0.9611,,,no_baseline,0.1331,,,no_baseline,-0.1853,,,no_baseline,61150,1.5006
Rock,0.78,,,no_baseline,0.6796,,,no_baseline,1.9498,,,no_baseline,61300,1.5012
SemgHandGenderCh2,0.8983,,,no_baseline,0.2668,,,no_baseline,1.098,,,no_baseline,61150,1.5006
SemgHandMovementCh2,0.4467,,,no_baseline,1.3082,,,no_baseline,1.5719,,,no_baseline,61450,1.5017
SemgHandSubjectCh2,0.78,,,no_baseline,0.6984,,,no_baseline,1.4044,,,no_baseline,61375,1.5014
ShakeGestureWiimoteZ,0.88,,,no_baseline,0.5317,,,no_baseline,1.101,,,no_baseline,61750,1.5028
SmoothSubspace,0.9733,,,no_baseline,0.1591,,,no_baseline,0.1695,,,no_baseline,61225,1.5009
UMD,0.9722,,,no_baseline,0.1552,,,no_baseline,0.8444,,,no_baseline,61225,1.5009
