Dataset,GAPResNet 0,GAPResNet 1,GAPResNet 2,GAPResNet 3,GAPResNet 4,InstanceResNet 0,InstanceResNet 1,InstanceResNet 2,InstanceResNet 3,InstanceResNet 4,AttentionResNet 0,AttentionResNet 1,AttentionResNet 2,AttentionResNet 3,AttentionResNet 4,AdditiveResNet 0,AdditiveResNet 1,AdditiveResNet 2,AdditiveResNet 3,AdditiveResNet 4,ConjunctiveResNet 0,ConjunctiveResNet 1,ConjunctiveResNet 2,ConjunctiveResNet 3,ConjunctiveResNet 4,GAPResNetEnsemble 0,InstanceResNetEnsemble 0,AttentionResNetEnsemble 0,AdditiveResNetEnsemble 0,ConjunctiveResNetEnsemble 0
NonInvasiveFetalECGThorax1,11.551413536071776,9.695030212402344,9.844301223754885,13.044530868530272,11.747658729553224,9.083603858947754,7.926811695098877,11.088695526123049,11.078715324401855,11.852953910827637,-15.157211303710938,-4.759490013122559,-19.311792373657227,-13.809871673583984,-21.49432373046875,10.69782543182373,10.316558837890623,12.93964672088623,18.552413940429688,10.712434768676758,7.525666236877441,11.350228309631348,11.675085067749023,10.355628967285156,9.301855087280272,9.259407997131348,8.354117393493652,-6.336789608001709,10.51900863647461,8.477571487426758
NonInvasiveFetalECGThorax2,12.418115615844728,12.224753379821776,11.307561874389648,12.124481201171877,12.23193073272705,11.184245109558104,13.262150764465332,12.2672700881958,11.03423309326172,10.305560111999512,-9.92738914489746,0.7135191559791565,-11.61272144317627,-7.862364292144775,-0.6442815661430359,14.180047035217283,11.645949363708496,16.066219329833984,11.248894691467283,12.460301399230955,12.106293678283691,12.169222831726074,14.893512725830078,13.99921703338623,11.632341384887695,10.334757804870604,9.94562816619873,-1.1997485160827637,11.307199478149414,11.166833877563477
OliveOil,-3.9029135704040527,3.291380882263184,0.7081463932991028,-7.757522106170654,3.271542549133301,10.090493202209473,11.94079303741455,19.60281562805176,4.63651180267334,73.00967407226562,-15.46636962890625,64.7500228881836,23.24519729614257,55.41640853881836,12.152835845947266,5.6598711013793945,8.076506614685059,65.83482360839844,15.598044395446776,29.058258056640625,86.99421691894531,14.406128883361816,-5.668349742889404,78.6769027709961,-0.054208118468523,-1.821997165679932,21.35375595092773,72.2136459350586,34.5840950012207,18.922813415527344
OSULeaf,6.866121768951416,10.394908905029297,7.627929210662842,7.783807277679443,7.496011734008789,7.352733135223389,6.307460784912109,6.837596416473389,6.239056587219238,5.015178680419922,0.1116584241390228,-0.4453868567943573,-0.7742086052894592,-0.1659862101078033,-0.4057411551475525,5.911575794219971,6.276790142059326,5.969205856323242,6.137716293334961,6.952966213226318,9.587828636169434,6.070799350738525,6.797292709350586,6.171207427978516,6.760059833526611,7.827596664428711,5.935004711151123,-0.6307264566421509,6.090296745300293,6.855972766876221
PhalangesOutlinesCorrect,3.0237479209899902,3.6942741870880127,3.134260892868042,4.074993133544922,0.9994906783103944,3.857920169830322,5.9141058921813965,4.332001686096191,5.440953731536865,4.584160327911377,-0.3465239703655243,0.271865576505661,-0.9268858432769777,-1.2269710302352903,1.0010573863983154,4.004436492919922,3.08310604095459,2.4223074913024902,2.8495984077453613,4.71720552444458,2.86962366104126,2.680638551712036,6.085186958312988,2.63679575920105,2.8662219047546387,3.574124336242676,4.868813991546631,-0.0929516404867172,3.878477334976196,4.596169471740723
Phoneme,5.851118087768555,6.011539459228516,6.009000778198242,5.890822887420654,5.808440685272217,5.817522048950195,6.153266906738281,6.296699523925781,6.125955104827881,5.325531482696533,-2.0604324340820312,-2.3973429203033447,-1.984232306480408,-2.3392906188964844,-2.116959571838379,5.7916693687438965,5.883389949798584,6.120645523071289,5.898087024688721,5.302879333496094,5.453512668609619,5.818513870239258,5.711884498596191,5.575233936309815,5.604094982147217,5.273387908935547,5.240710735321045,-1.8081144094467163,5.105437755584717,4.952006340026856
Plane,5.783157825469971,5.451005458831787,5.365470886230469,5.679136276245117,4.302822589874268,4.649204254150391,4.295076847076416,6.156524181365967,5.069324970245361,6.882920265197754,-2.0133113861083984,-1.1549028158187866,-1.772371768951416,-1.3773589134216309,-2.178478956222534,4.082942008972168,4.836095809936523,4.457444190979004,5.076092720031738,7.228482723236084,4.448797702789307,4.897303581237793,5.582551002502441,6.084982872009277,7.021142482757568,4.903642177581787,4.696861743927002,-1.542930006980896,4.618704795837402,4.43450927734375
ProximalPhalanxOutlineAgeGroup,3.5967726707458496,6.620328426361084,10.838007926940918,9.812434196472168,3.2270257472991943,4.469244956970215,0.6331325769424438,3.65182375907898,5.689095497131348,2.9616539478302,0.2658892869949341,3.67475962638855,4.320733547210693,-0.616465151309967,3.07483434677124,6.170401096343994,7.700416088104248,2.781755924224853,7.161096096038818,-2.352475643157959,0.4978285133838653,-4.056065559387207,-3.114018440246582,6.578739166259766,-3.629251003265381,8.743217468261719,1.2356009483337402,-0.9126251339912416,3.136355400085449,-4.7456488609313965
ProximalPhalanxOutlineCorrect,0.6085911989212036,3.451646327972412,1.3755263090133667,3.1400668621063232,1.1634958982467651,3.1769323348999023,4.457851409912109,-1.4313607215881348,4.448279857635498,-1.8492431640625,0.0187831874936819,-0.4499746263027191,-0.2378700971603393,0.2417029589414596,-1.3931140899658203,1.5753635168075562,6.193241119384766,4.392735481262207,-2.244307518005371,6.58067798614502,0.2446392774581909,5.100435256958008,2.1575748920440674,-2.5635273456573486,2.695138454437256,3.172672271728516,1.9212268590927124,0.1315538734197616,3.413750410079956,2.281438112258911
ProximalPhalanxTW,10.032796859741213,4.029844760894775,10.741968154907228,19.37542724609375,10.300800323486328,7.913936614990234,-3.2780442237854004,6.253854274749756,1.4587745666503906,6.8515305519104,1.8267918825149536,-7.34242057800293,-1.823202848434448,-14.036503791809082,-5.435945987701416,5.812708854675293,7.732264518737793,3.2257080078125,4.557370185852051,-0.9446438550949096,9.291257858276367,4.9187331199646,9.05502986907959,6.001938343048096,8.228446006774902,12.03594207763672,3.4606616497039795,-5.423655986785889,2.534345865249634,5.297076225280762
RefrigerationDevices,2.995804786682129,3.372365951538086,3.242348909378052,3.808583974838257,3.2008190155029297,3.222852230072021,3.02415418624878,3.026766300201416,3.62380313873291,3.759850263595581,1.6652156114578247,1.4650579690933228,1.5684537887573242,1.121464490890503,1.2818554639816284,3.665098190307617,3.209194660186768,3.452808618545532,3.448185920715332,3.673980474472046,3.6994104385375977,3.79288387298584,3.5271153450012207,3.602607488632202,3.996159553527832,2.978893518447876,2.7574002742767334,1.44391131401062,2.99927282333374,3.283994197845459
ScreenType,4.01443338394165,4.180899620056152,4.702621936798096,4.286248683929443,3.615239143371582,4.001940727233887,4.788825988769531,4.399319648742676,4.331695079803467,4.094895362854004,1.6521263122558594,0.6802873015403748,0.9170084595680236,0.6670501232147217,1.7083371877670288,4.521224021911621,4.140631675720215,4.282346248626709,4.030666828155518,4.683737277984619,4.56370210647583,4.681644916534424,4.0219926834106445,4.348402500152588,4.987161636352539,4.277292251586914,3.9855241775512695,1.5573053359985352,4.187523365020752,4.186829090118408
ShapeletSim,2.3264622688293457,2.654526710510254,2.763643264770508,5.508446216583252,2.8828587532043457,2.817290544509888,2.4350743293762207,3.080812454223633,2.3028361797332764,2.8818390369415283,0.9197704195976256,0.3884453475475311,0.8750420808792114,0.8292867541313171,0.6125794649124146,3.529114961624145,3.588964462280273,3.726435422897339,3.3311691284179688,3.8094654083251953,3.2751898765563965,3.899801731109619,4.369222640991211,3.9674248695373535,4.053324699401856,2.2883763313293457,1.8919126987457275,-0.2538120448589325,2.2768123149871826,2.7635860443115234
ShapesAll,12.932719230651855,17.1790828704834,14.965185165405272,18.95465850830078,14.192910194396973,14.820364952087402,12.146909713745115,11.967854499816896,15.092243194580078,11.59742832183838,-4.639240741729736,-5.650726795196533,-2.966445207595825,-6.274946212768555,-4.889668941497803,12.718948364257812,15.113207817077637,9.195425987243652,14.59817886352539,13.8283109664917,9.400291442871094,12.5606050491333,13.821648597717283,11.883621215820312,11.1758451461792,15.68992042541504,12.572749137878418,-5.623690128326416,12.443873405456545,11.195919036865234
SmallKitchenAppliances,4.263641357421875,4.205173969268799,5.683816909790039,4.283120632171631,5.337905883789063,6.762645721435547,6.852320194244385,7.603936672210693,5.7112135887146,6.042374134063721,4.02974271774292,2.297187089920044,3.0334455966949463,3.430232524871826,4.3424882888793945,4.548805236816406,1.951834201812744,6.516396522521973,5.989421844482422,3.799205780029297,4.862988471984863,6.696127414703369,3.3141109943389893,4.099024772644043,5.951916694641113,4.8162126541137695,6.344355583190918,3.902940511703491,4.695919990539551,4.630188941955566
SonyAIBORobotSurface1,1.182370901107788,2.2554306983947754,2.1793789863586426,0.6578836441040039,4.111063957214356,1.8515634536743164,2.490602970123291,2.0122735500335693,4.141841888427734,1.2494566440582275,-0.2607115507125854,-1.371273636817932,1.3735847473144531,-0.6180849075317383,-0.0448679439723491,2.786264419555664,3.142008781433105,3.5288453102111816,3.6567516326904297,2.4084677696228027,2.810176134109497,3.421108722686768,0.7374385595321655,2.5783257484436035,3.9729835987091056,2.083760499954224,1.9665353298187256,-0.366601288318634,3.3908138275146484,2.645771026611328
SonyAIBORobotSurface2,0.7395618557929993,-1.7737034559249878,-1.1202796697616575,0.1229976043105125,0.1188112571835517,-1.312423586845398,-1.726874589920044,2.4157304763793945,-0.5018607378005981,-0.4721380174160003,-4.75938606262207,-3.1993520259857178,-3.117454290390014,-0.357770174741745,-5.676803112030029,-0.9258816838264464,-1.630038499832153,-1.0951683521270752,0.8667843341827393,-1.5602846145629885,-1.9275155067443848,1.3747705221176147,0.8055126070976257,-0.6120970249176025,0.1648713946342468,-0.870735228061676,-1.759911298751831,-1.991660475730896,-0.9784829616546632,1.0100401639938354
StarLightCurves,3.237305164337158,7.523128986358643,4.34420919418335,-3.4152982234954834,-0.1702453643083572,13.36404514312744,14.396269798278809,10.218263626098633,10.976930618286133,13.682689666748049,2.4205946922302246,2.2646541595458984,2.184263229370117,1.1828304529190063,3.1302061080932617,8.526751518249512,10.683631896972656,14.778770446777344,8.860288619995117,10.76419162750244,10.09048843383789,10.683951377868652,10.166359901428224,10.836152076721191,11.201101303100586,1.1358288526535034,12.062687873840332,0.9486061930656432,9.60853099822998,8.81050968170166
Strawberry,8.772826194763184,11.757073402404783,13.997511863708496,12.629934310913086,13.641366004943848,12.640012741088867,12.05357265472412,9.571189880371094,11.461545944213867,15.930452346801758,1.280292510986328,3.833273887634277,-0.3052008748054504,0.3910863399505615,-0.6042239665985107,12.927655220031738,20.11721611022949,11.105849266052246,7.690752506256103,14.423592567443848,13.63987922668457,13.870617866516112,11.311095237731934,14.042089462280272,15.562348365783691,13.30102825164795,12.563899993896484,1.779999852180481,12.705484390258787,13.271220207214355
SwedishLeaf,8.033056259155273,7.025238990783691,7.61650276184082,8.028250694274902,7.547935485839844,5.631669044494629,5.902182579040527,8.543402671813965,8.096962928771973,5.652135848999023,-1.5613232851028442,-1.6557928323745728,-1.1509816646575928,-2.040663480758667,-1.1362780332565308,6.951834678649902,6.1302103996276855,7.51353120803833,6.520638942718506,5.790380954742432,5.531513690948486,5.909048557281494,6.799553871154785,7.300069332122803,6.487260818481445,7.284515857696533,6.252565860748291,-1.2235461473464966,6.052847862243652,5.924724102020264
Symbols,4.860714435577393,4.411776542663574,4.442326545715332,3.98922061920166,4.757312297821045,4.476119041442871,3.4900145530700684,4.176799774169922,4.035939693450928,3.880579948425293,1.7180736064910889,0.3455445170402527,0.4349538683891296,0.1623248904943466,-0.2071809023618698,5.104546070098877,6.387219905853272,4.681268215179443,5.383893489837647,4.844535827636719,4.336018562316895,5.37108325958252,3.7310309410095215,5.902345180511475,5.836037635803223,4.225505352020264,3.788822889328003,-0.5056154131889343,4.700528144836426,4.4459381103515625
SyntheticControl,5.190974235534668,4.580371856689453,5.61068868637085,4.805131435394287,4.984590530395508,4.211946487426758,4.684112071990967,3.692251443862915,4.085207462310791,4.589611053466797,2.0015389919281006,0.72784423828125,3.9124138355255127,3.720655918121338,2.7172060012817383,6.040651798248291,4.930874824523926,5.620368480682373,5.878422737121582,4.893846035003662,5.964435577392578,4.076347827911377,4.943377494812012,4.683553218841553,5.401911735534668,5.185875415802002,4.272179126739502,3.644912481307984,5.666741847991943,5.180118560791016
ToeSegmentation1,2.60705041885376,3.710974931716919,4.735415935516357,2.5497143268585205,2.965744972229004,3.621084928512573,2.715420961380005,3.977027416229248,3.279260635375977,3.42022967338562,1.3925178050994873,-0.9802842140197754,0.1173925846815109,0.7922247648239136,-0.5776355266571045,5.004328727722168,3.7225241661071777,5.503223896026611,2.674968004226685,4.9900221824646,4.586012363433838,5.336437225341797,6.189650535583496,3.109354019165039,3.233802080154419,3.0941379070281982,2.9997708797454834,0.6155454516410828,3.831512928009033,4.141263008117676
ToeSegmentation2,5.069681644439697,5.389461994171143,3.897263526916504,5.056530952453613,5.134425640106201,6.408215999603272,4.496889591217041,3.7030067443847656,4.704011917114258,4.377350330352783,-0.5930700898170471,-0.0071141454391181,-1.0244076251983645,0.1437168568372726,-0.2986368536949157,4.038506984710693,4.71043586730957,4.144314289093018,3.524735450744629,4.052062034606934,4.525276184082031,3.981955528259277,4.717412948608398,5.025722980499268,4.466402053833008,4.992555141448975,4.334894180297852,-0.3159054517745971,4.0535197257995605,4.375371932983398
Trace,5.883840560913086,5.977799892425537,6.360351085662842,4.966787338256836,6.900432586669922,5.949883937835693,6.738091945648193,6.386098861694336,5.352425575256348,6.173474311828613,-1.1677491664886477,-0.7904413342475891,-1.2903293371200562,-1.870246410369873,-0.7640728950500488,5.234309673309326,4.383453845977783,5.876539707183838,6.33151912689209,5.402370452880859,5.994815826416016,4.960312843322754,5.664516448974609,5.888055801391602,4.311822414398193,5.820501327514648,5.837031364440918,-0.3867109715938568,4.993140697479248,5.396843433380127
TwoLeadECG,5.888306140899658,3.929786682128906,4.437168598175049,4.350296497344971,5.928305149078369,3.7287206649780273,4.629685878753662,4.588018894195557,4.577270984649658,5.793348789215088,-2.5226099491119385,-1.0594761371612549,-1.226669192314148,-0.7049976587295532,-0.9242405891418456,5.490485191345215,5.170562267303467,5.269460201263428,4.623289585113525,5.50435209274292,3.369027853012085,5.441821098327637,4.672215938568115,5.82203483581543,7.322259426116943,4.72589921951294,4.637925624847412,-0.7200967669487,5.286414623260498,4.657092094421387
TwoPatterns,13.09144687652588,14.44234561920166,13.514141082763672,13.925826072692873,15.534293174743652,13.434540748596191,12.379240036010742,12.999813079833984,13.657068252563477,12.693802833557127,-0.5259336233139038,-2.288645505905152,-0.2243919670581817,-1.7988814115524292,0.2816364169120788,18.856853485107425,15.845732688903809,15.989812850952148,13.723894119262695,11.936396598815918,11.577022552490234,14.32691764831543,13.187915802001951,15.875089645385742,13.247831344604492,14.583486557006836,12.885700225830078,-0.9383726119995116,14.782461166381836,14.209263801574709
UWaveGestureLibraryAll,13.45646858215332,12.68345832824707,12.433417320251465,12.75330924987793,11.948784828186035,13.691192626953123,13.744348526000977,13.719953536987305,14.01924991607666,13.347772598266602,-0.4870764911174774,1.0791257619857788,0.7765979766845703,0.3416226208209991,0.3031323850154876,12.55935001373291,12.82454776763916,12.23869800567627,11.991229057312012,12.364553451538086,13.443385124206545,11.24855613708496,14.058085441589355,13.835219383239746,13.20406436920166,12.694574356079102,13.827885627746582,-0.2576619982719421,12.359777450561523,13.42836093902588
UWaveGestureLibraryX,8.158343315124512,8.214974403381348,7.4240522384643555,7.29408597946167,7.321038722991943,7.883942604064941,7.413978099822998,7.365488529205322,7.45420503616333,7.54171085357666,-1.0864607095718384,0.2982183992862701,-0.955693244934082,0.4710903763771057,-0.8539053797721863,7.548605918884277,7.190093040466309,7.572036266326904,7.274914741516113,7.506650447845459,7.106610298156738,7.0057573318481445,6.923257350921631,7.316325664520264,7.375409126281738,7.6406636238098145,7.28955602645874,-0.0832417383790016,6.970734596252441,6.870335578918457
UWaveGestureLibraryY,7.972365379333496,8.055317878723145,8.339570999145508,8.270602226257324,7.619254112243652,7.05635929107666,7.124083042144775,7.20236349105835,6.861294269561768,7.44657564163208,-1.1190961599349976,-1.295138239860535,-1.459607481956482,-0.5283066034317017,-1.257372498512268,8.309185981750488,8.15955638885498,7.499249935150146,7.178309917449951,7.132072448730469,7.848955631256103,6.551623821258545,7.172037601470947,7.752984523773193,6.728087425231934,7.952746868133545,6.804497241973877,-0.994495928287506,6.419121742248535,6.409932613372803
UWaveGestureLibraryZ,8.006567001342773,8.004158973693848,7.594664573669434,7.361500740051269,8.136521339416504,7.564059257507324,7.526257514953613,7.669410705566406,7.320095539093018,7.517901420593262,-0.2535541653633117,-0.4880457520484924,-1.148650050163269,-1.103962540626526,-0.385676234960556,7.861987590789795,7.330607891082764,7.789176940917969,6.437538146972656,7.271765232086182,7.625345706939697,7.3211669921875,6.701308727264404,6.981791019439697,6.803633689880371,7.84053897857666,7.290584564208984,-0.5859314799308777,7.019461631774902,6.829330921173096
Wafer,3.2646045684814453,3.90632700920105,5.69041109085083,6.037712097167969,5.16680383682251,3.2899439334869385,2.4732866287231445,3.298513650894165,2.3073887825012207,1.9079391956329343,0.7077261805534363,0.0292248539626598,1.2561757564544678,-0.3218033015727997,-0.0892453119158744,3.4070093631744385,5.46279764175415,5.663398265838623,3.363072872161865,4.503397464752197,5.199943542480469,5.671935558319092,5.273675918579102,2.53254771232605,7.873775482177734,3.252859592437744,1.4689223766326904,-0.2753936052322387,3.663697004318237,4.864846706390381
Wine,1.891971111297608,20.2071590423584,14.202098846435549,30.8234806060791,34.82030487060547,11.88286590576172,10.516620635986328,2.905703067779541,-15.107678413391112,4.405572891235352,0.6030440330505371,4.393920421600342,-5.911090850830078,5.6907477378845215,-4.895105838775635,13.658702850341797,8.26903247833252,31.30976676940918,-14.078295707702637,21.465770721435547,14.338199615478516,17.802875518798828,11.013845443725586,-0.7311683893203735,15.519403457641602,34.37782669067383,-4.0877685546875,-2.267106771469116,5.52363395690918,22.17387008666992
WordSynonyms,6.165019035339356,5.923988342285156,6.004767417907715,5.964076995849609,6.5713982582092285,5.49862003326416,5.19282341003418,5.99191427230835,5.036863327026367,5.7812819480896,-0.7221795320510864,-0.7291162014007568,-0.4314742982387543,-1.837912559509277,-0.4112525880336761,5.82270097732544,5.871909141540527,6.114026546478272,5.938565731048584,5.669885158538818,6.352370262145996,5.190487384796143,5.887350559234619,5.393115997314453,5.999115467071533,5.940176486968994,5.295568466186523,-1.2386642694473269,5.691020965576172,5.542769432067871
Worms,6.503624439239502,6.431376457214356,6.164595127105713,6.204344272613525,6.060380458831787,6.058681488037109,6.015701770782471,6.343082427978516,6.793829441070557,5.770571708679199,0.0134580833837389,-0.0343255512416362,0.8078517913818359,-0.3909651339054107,0.0460075885057449,6.786166667938232,6.191300868988037,6.819090366363525,6.28460168838501,6.146907806396484,6.180294513702393,7.042216300964356,6.196256160736084,5.971317291259766,5.901538372039795,5.724904537200928,5.555828094482422,0.452885627746582,5.686987400054932,5.5363545417785645
WormsTwoClass,6.7776875495910645,6.8948893547058105,8.061471939086914,5.96025276184082,6.295382976531982,6.817730903625488,7.313299655914307,6.658730983734131,6.214648246765137,6.394402980804443,0.109673261642456,0.7572782039642334,0.553920567035675,0.8089553117752075,0.3748847246170044,5.560234546661377,5.912106037139893,5.480011463165283,5.280974864959717,4.459012508392334,5.814455986022949,6.155258655548096,5.760007858276367,7.24161958694458,4.865562438964844,6.328361034393311,5.934988498687744,0.8054616451263428,4.875951290130615,5.309187412261963
Yoga,4.777827739715576,7.151119709014893,4.78200101852417,7.662508010864258,7.324410915374756,8.799480438232422,6.596450328826904,8.878901481628418,6.565145015716553,2.394325256347656,0.1156277433037757,0.0693209320306778,0.3709472119808197,0.1351339519023895,0.6081264019012451,6.21185827255249,1.3309727907180786,4.694500923156738,-4.389663219451904,6.681666851043701,6.0933685302734375,4.406671524047852,7.567135334014893,4.212031841278076,1.3286969661712646,6.127254962921143,5.379148006439209,0.1987719982862472,2.6623029708862305,5.193282604217529
