dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
SonyAIBORobotSurface1,0.9867,0.9338,0.0529,win,0.145,0.3641,-0.2191,win,0.4976,3.2614,-2.7638,loss,266003,3.4698
SonyAIBORobotSurface2,0.9318,0.8269,0.1049,win,0.207,1.433,-1.226,win,0.1465,2.9596,-2.8131,loss,266003,3.4698
StarLightCurves,0.9688,0.9769,-0.0081,loss,0.184,0.2046,-0.0206,win,1.8553,8.4155,-6.5602,loss,266132,3.4703
Strawberry,0.9649,0.9746,-0.0097,loss,0.1829,0.1629,0.02,loss,2.5842,6.2246,-3.6404,loss,266003,3.4698
SwedishLeaf,0.9712,0.967,0.0042,tie,0.2628,0.1892,0.0736,loss,0.9436,4.1636,-3.22,loss,267680,3.4762
Symbols,0.9307,0.9576,-0.0269,loss,0.3839,0.1578,0.2261,loss,1.7104,2.5618,-0.8514,loss,266519,3.4718
SyntheticControl,0.9833,0.9973,-0.014,loss,0.204,0.0052,0.1988,loss,0.5425,3.3016,-2.7591,loss,266519,3.4718
ToeSegmentation1,0.9518,0.9632,-0.0114,loss,0.2014,0.1864,0.015,loss,0.8635,2.1806,-1.3171,loss,266003,3.4698
ToeSegmentation2,0.9385,0.9092,0.0293,win,0.2615,0.5003,-0.2388,win,0.6166,3.2069,-2.5903,loss,266003,3.4698
Trace,1.0,1.0,0.0,tie,0.1086,0.0,0.1086,loss,2.2109,4.9221,-2.7112,loss,266261,3.4708
TwoLeadECG,1.0,0.9993,0.0007,tie,0.0871,0.0066,0.0805,loss,0.2879,4.762,-4.4741,loss,266003,3.4698
TwoPatterns,0.995,1.0,-0.005,loss,0.1869,0.0,0.1869,loss,1.2929,12.1597,-10.8668,loss,266261,3.4708
UWaveGestureLibraryAll,0.9129,0.9447,-0.0318,loss,0.4547,0.3434,0.1113,loss,2.9604,8.0814,-5.121,loss,266777,3.4727
