dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
TwoPatterns,0.9995,1.0,-0.0005,tie,0.13,0.0,0.13,loss,2.8815,12.1597,-9.2782,loss,505557,4.4126
UWaveGestureLibraryAll,0.895,0.9447,-0.0497,loss,0.4822,0.3434,0.1388,loss,2.4533,8.0814,-5.6281,loss,506073,4.4146
UWaveGestureLibraryX,0.7859,0.8099,-0.024,loss,0.677,1.5956,-0.9186,win,1.7766,4.3044,-2.5278,loss,506073,4.4146
UWaveGestureLibraryY,0.7225,0.7528,-0.0303,loss,0.8319,1.8851,-1.0532,win,1.6645,4.101,-2.4365,loss,506073,4.4146
UWaveGestureLibraryZ,0.7535,0.7432,0.0103,win,0.7003,1.9758,-1.2755,win,1.6992,4.6466,-2.9474,loss,506073,4.4146
Wafer,0.9979,0.998,-0.0001,tie,0.0773,0.017,0.0603,loss,0.7493,1.1361,-0.3868,loss,505299,4.4116
Wine,0.5,0.8185,-0.3185,loss,0.6936,0.9499,-0.2563,win,0.0528,26.9638,-26.911,loss,505299,4.4116
WordSynonyms,0.5376,0.7417,-0.2041,loss,1.7085,1.8361,-0.1276,win,2.0935,3.0425,-0.949,loss,508266,4.4229
Worms,0.7403,0.7662,-0.0259,loss,0.8331,1.5027,-0.6696,win,1.6311,3.1133,-1.4822,loss,505686,4.4131
WormsTwoClass,0.7532,0.7065,0.0467,win,0.5183,1.8387,-1.3204,win,1.2854,4.3009,-3.0155,loss,505299,4.4116
Yoga,0.7203,0.9031,-0.1828,loss,0.5544,0.5236,0.0308,loss,1.1437,6.6224,-5.4787,loss,505299,4.4116
ACSF1,0.83,,,no_baseline,0.6627,,,no_baseline,0.3198,,,no_baseline,506331,4.4156
AllGestureWiimoteX,0.6243,,,no_baseline,1.1819,,,no_baseline,1.9222,,,no_baseline,506331,4.4156
AllGestureWiimoteY,0.71,,,no_baseline,0.9193,,,no_baseline,2.1374,,,no_baseline,506331,4.4156
AllGestureWiimoteZ,0.4857,,,no_baseline,1.3787,,,no_baseline,1.4728,,,no_baseline,506331,4.4156
BME,1.0,,,no_baseline,0.1251,,,no_baseline,1.2775,,,no_baseline,505428,4.4121
Chinatown,0.9767,,,no_baseline,0.1213,,,no_baseline,1.1022,,,no_baseline,505299,4.4116
Crop,0.7028,,,no_baseline,1.0178,,,no_baseline,0.9171,,,no_baseline,508137,4.4224
DodgerLoopDay,0.4375,,,no_baseline,1.6674,,,no_baseline,1.756,,,no_baseline,505944,4.4141
DodgerLoopGame,0.8913,,,no_baseline,0.2763,,,no_baseline,1.1949,,,no_baseline,505299,4.4116
DodgerLoopWeekend,0.9348,,,no_baseline,0.2358,,,no_baseline,0.8866,,,no_baseline,505299,4.4116
EOGHorizontalSignal,0.5691,,,no_baseline,1.241,,,no_baseline,2.1365,,,no_baseline,506589,4.4165
EOGVerticalSignal,0.4834,,,no_baseline,1.8406,,,no_baseline,3.3608,,,no_baseline,506589,4.4165
EthanolLevel,0.76,,,no_baseline,0.7758,,,no_baseline,2.3853,,,no_baseline,505557,4.4126
FreezerRegularTrain,0.9979,,,no_baseline,0.0778,,,no_baseline,0.9049,,,no_baseline,505299,4.4116
FreezerSmallTrain,0.8993,,,no_baseline,0.7686,,,no_baseline,1.5637,,,no_baseline,505299,4.4116
Fungi,0.957,,,no_baseline,0.3367,,,no_baseline,1.406,,,no_baseline,507363,4.4195
GestureMidAirD1,0.7,,,no_baseline,0.9333,,,no_baseline,2.6736,,,no_baseline,508395,4.4234
GestureMidAirD2,0.6769,,,no_baseline,1.1042,,,no_baseline,1.5098,,,no_baseline,508395,4.4234
GestureMidAirD3,0.3154,,,no_baseline,2.2235,,,no_baseline,1.9482,,,no_baseline,508395,4.4234
GesturePebbleZ1,0.843,,,no_baseline,0.5778,,,no_baseline,1.5078,,,no_baseline,505815,4.4136
GesturePebbleZ2,0.7975,,,no_baseline,0.7049,,,no_baseline,1.5355,,,no_baseline,505815,4.4136
GunPointAgeSpan,0.9873,,,no_baseline,0.0902,,,no_baseline,1.1115,,,no_baseline,505299,4.4116
GunPointMaleVersusFemale,0.9937,,,no_baseline,0.1016,,,no_baseline,0.4167,,,no_baseline,505299,4.4116
GunPointOldVersusYoung,0.9905,,,no_baseline,0.098,,,no_baseline,0.6251,,,no_baseline,505299,4.4116
HouseTwenty,0.9664,,,no_baseline,0.1557,,,no_baseline,1.0009,,,no_baseline,505299,4.4116
InsectEPGRegularTrain,0.996,,,no_baseline,0.1575,,,no_baseline,1.459,,,no_baseline,505428,4.4121
InsectEPGSmallTrain,0.9478,,,no_baseline,0.2538,,,no_baseline,1.3529,,,no_baseline,505428,4.4121
MelbournePedestrian,0.8905,,,no_baseline,0.4432,,,no_baseline,0.2501,,,no_baseline,506331,4.4156
MixedShapesRegularTrain,0.9637,,,no_baseline,0.2477,,,no_baseline,1.9195,,,no_baseline,505686,4.4131
MixedShapesSmallTrain,0.9188,,,no_baseline,0.3797,,,no_baseline,2.4973,,,no_baseline,505686,4.4131
PLAID,0.825,,,no_baseline,0.6321,,,no_baseline,1.8004,,,no_baseline,506460,4.416
PickupGestureWiimoteZ,0.7,,,no_baseline,0.9143,,,no_baseline,1.1875,,,no_baseline,506331,4.4156
PigAirwayPressure,0.0385,,,no_baseline,3.8254,,,no_baseline,0.0799,,,no_baseline,511749,4.4362
PigArtPressure,0.9087,,,no_baseline,0.5964,,,no_baseline,2.4233,,,no_baseline,511749,4.4362
PigCVP,0.0673,,,no_baseline,3.8237,,,no_baseline,0.3441,,,no_baseline,511749,4.4362
PowerCons,0.8889,,,no_baseline,0.2362,,,no_baseline,1.1564,,,no_baseline,505299,4.4116
Rock,0.7,,,no_baseline,0.913,,,no_baseline,2.521,,,no_baseline,505557,4.4126
SemgHandGenderCh2,0.8317,,,no_baseline,0.3684,,,no_baseline,2.439,,,no_baseline,505299,4.4116
SemgHandMovementCh2,0.4111,,,no_baseline,1.3861,,,no_baseline,2.4654,,,no_baseline,505815,4.4136
SemgHandSubjectCh2,0.5778,,,no_baseline,1.0148,,,no_baseline,2.6033,,,no_baseline,505686,4.4131
ShakeGestureWiimoteZ,0.88,,,no_baseline,0.5419,,,no_baseline,1.2356,,,no_baseline,506331,4.4156
SmoothSubspace,0.9867,,,no_baseline,0.137,,,no_baseline,0.6774,,,no_baseline,505428,4.4121
UMD,0.9931,,,no_baseline,0.1503,,,no_baseline,1.2246,,,no_baseline,505428,4.4121
