dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
PigAirwayPressure,0.0385,,,no_baseline,3.8624,,,no_baseline,0.2296,,,no_baseline,65368,1.5168
PigArtPressure,0.5913,,,no_baseline,1.7153,,,no_baseline,0.6235,,,no_baseline,65368,1.5168
PigCVP,0.4856,,,no_baseline,2.113,,,no_baseline,1.3079,,,no_baseline,65368,1.5168
PowerCons,0.9722,,,no_baseline,0.1437,,,no_baseline,0.0774,,,no_baseline,61668,1.5027
Rock,0.76,,,no_baseline,0.9243,,,no_baseline,1.7297,,,no_baseline,61816,1.5033
SemgHandGenderCh2,0.855,,,no_baseline,0.3414,,,no_baseline,1.4143,,,no_baseline,61668,1.5027
SemgHandMovementCh2,0.48,,,no_baseline,1.34,,,no_baseline,1.1656,,,no_baseline,61964,1.5038
SemgHandSubjectCh2,0.8578,,,no_baseline,0.4469,,,no_baseline,1.0858,,,no_baseline,61890,1.5035
ShakeGestureWiimoteZ,0.88,,,no_baseline,0.4869,,,no_baseline,1.5109,,,no_baseline,62260,1.5049
SmoothSubspace,0.9533,,,no_baseline,0.1913,,,no_baseline,0.2974,,,no_baseline,61742,1.503
UMD,0.9792,,,no_baseline,0.1388,,,no_baseline,-0.2751,,,no_baseline,61742,1.503
