dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
GestureMidAirD3,0.3308,,,no_baseline,2.2029,,,no_baseline,1.1302,,,no_baseline,62924,1.507
GesturePebbleZ1,0.9244,,,no_baseline,0.303,,,no_baseline,1.5006,,,no_baseline,61444,1.5014
GesturePebbleZ2,0.9114,,,no_baseline,0.3965,,,no_baseline,1.4171,,,no_baseline,61444,1.5014
GunPointAgeSpan,0.9873,,,no_baseline,0.1136,,,no_baseline,0.7998,,,no_baseline,61148,1.5003
GunPointMaleVersusFemale,0.9905,,,no_baseline,0.0841,,,no_baseline,0.2168,,,no_baseline,61148,1.5003
GunPointOldVersusYoung,0.9714,,,no_baseline,0.1249,,,no_baseline,0.3253,,,no_baseline,61148,1.5003
HouseTwenty,0.958,,,no_baseline,0.2038,,,no_baseline,0.9479,,,no_baseline,61148,1.5003
InsectEPGRegularTrain,0.9679,,,no_baseline,0.1934,,,no_baseline,1.2098,,,no_baseline,61222,1.5006
InsectEPGSmallTrain,0.7229,,,no_baseline,0.6292,,,no_baseline,0.9124,,,no_baseline,61222,1.5006
MelbournePedestrian,0.8979,,,no_baseline,0.374,,,no_baseline,0.2191,,,no_baseline,61740,1.5025
MixedShapesRegularTrain,0.9641,,,no_baseline,0.1978,,,no_baseline,0.1181,,,no_baseline,61370,1.5011
MixedShapesSmallTrain,0.8532,,,no_baseline,0.4783,,,no_baseline,0.843,,,no_baseline,61370,1.5011
PLAID,0.8026,,,no_baseline,0.6078,,,no_baseline,1.8068,,,no_baseline,61814,1.5028
PickupGestureWiimoteZ,0.8,,,no_baseline,0.7231,,,no_baseline,1.1858,,,no_baseline,61740,1.5025
PigAirwayPressure,0.0385,,,no_baseline,3.8523,,,no_baseline,0.1256,,,no_baseline,64848,1.5144
PigArtPressure,0.5048,,,no_baseline,1.7569,,,no_baseline,0.6137,,,no_baseline,64848,1.5144
PigCVP,0.3221,,,no_baseline,2.6548,,,no_baseline,0.9867,,,no_baseline,64848,1.5144
PowerCons,0.9722,,,no_baseline,0.1277,,,no_baseline,0.1482,,,no_baseline,61148,1.5003
Rock,0.72,,,no_baseline,0.7328,,,no_baseline,0.7334,,,no_baseline,61296,1.5009
SemgHandGenderCh2,0.8917,,,no_baseline,0.2905,,,no_baseline,0.976,,,no_baseline,61148,1.5003
SemgHandMovementCh2,0.4889,,,no_baseline,1.357,,,no_baseline,0.8886,,,no_baseline,61444,1.5014
SemgHandSubjectCh2,0.8667,,,no_baseline,0.5303,,,no_baseline,1.0191,,,no_baseline,61370,1.5011
ShakeGestureWiimoteZ,0.88,,,no_baseline,0.4851,,,no_baseline,0.9992,,,no_baseline,61740,1.5025
SmoothSubspace,0.9667,,,no_baseline,0.1497,,,no_baseline,0.3086,,,no_baseline,61222,1.5006
UMD,0.9722,,,no_baseline,0.1601,,,no_baseline,0.019,,,no_baseline,61222,1.5006
